Trial	x	y	RT
1	-44	-55	1774
2	53	1	2603
3	-56	58	2371
4	0	0	1392
5	0	0	1475
6	-4	-59	1525
7	0	0	829
8	-96	-4	2370
9	-56	-48	2337
10	-57	-51	1608
11	-46	-51	1857
12	-46	-47	2768
13	-40	-45	2719
14	-6	-104	2305
15	-62	-50	2603
16	-53	11	2620
17	1	-53	2421
18	63	-48	2023
19	9	-109	1608
20	-51	57	2338
21	-38	-1	3100
22	-61	54	2188
23	-91	101	2354
24	0	0	1293
25	68	-105	1890
26	-45	-51	2105
27	6	-57	2387
28	4	-103	2918
29	-100	-62	2686
30	-99	49	2056
31	-1	-101	1558
32	1	-161	1359
33	-145	107	2371
34	15	-44	2288
35	66	107	1327
36	4	-105	1807
37	-53	-43	2040
38	60	0	1492
39	-11	-47	2272
40	-104	109	2321
41	-51	-3	1707
42	2	54	1940
43	-107	3	2603
44	-11	-150	1276
45	-63	-47	2918
46	0	54	2205
47	0	-4	2254
48	-52	-1	2735
49	-107	54	2337
50	7	-56	2056
51	-100	11	2934
52	-154	99	2403
53	1	-110	2586
54	6	-101	2156
55	-15	-101	3034
56	-49	47	3449
57	6	-103	2172
58	13	-102	1343
59	-8	-44	2702
60	60	-2	2239
61	-3	-106	2139
62	-147	107	1906
63	-1	-154	1476
64	0	0	1608
65	-10	-99	1376
66	-168	109	2239
67	39	-53	2305
68	6	-99	2172
69	-1	-88	2321
70	-87	59	2122
71	-203	98	2752
72	97	-1	2255
73	-140	48	2537
74	113	-3	2056
75	-200	151	1708
76	-150	49	2321
77	4	-106	1973
78	-105	48	2801
79	1	-104	1426
80	-96	46	2073
