Trial	x	y	RT
1	-143	-55	1939
2	93	46	3050
3	-152	100	2172
4	92	-108	3996
5	-203	98	2271
6	-94	-50	3051
7	-47	-55	3018
8	-146	-51	2984
9	-141	50	2885
10	76	-60	2470
11	-189	146	1907
12	-139	158	2620
13	-125	-108	2918
14	156	-54	2388
15	-156	36	3465
16	152	-61	2801
17	155	103	2835
18	115	-55	2752
19	154	-47	2869
20	-145	56	1907
21	-105	-54	2968
22	-157	200	1724
23	-205	146	2171
24	56	-51	2520
25	-189	-89	2951
26	-61	-99	3664
27	109	52	3680
28	198	49	2819
29	-184	141	2404
30	-190	93	2272
31	163	-9	2304
32	-145	-32	2288
33	-208	145	2586
34	157	-5	3316
35	163	94	3266
36	154	-55	2553
37	148	43	2851
38	166	-57	2536
39	-153	47	2371
40	-148	49	2056
41	51	48	2785
42	-161	3	3100
43	-139	91	3134
44	150	-54	2735
45	155	48	2039
46	161	-48	2603
47	-150	99	2553
48	-148	95	3100
49	-91	148	3382
50	-4	-59	3548
51	100	-56	3349
52	-147	147	3547
53	151	-51	2138
54	193	-1	2835
55	157	100	3250
56	-161	100	2835
57	38	-51	3366
58	149	40	3100
59	-45	52	4029
60	151	-38	2504
61	-102	103	1708
62	-155	50	2553
63	114	-11	2420
64	-95	50	2404
65	-97	-49	2884
66	-134	148	1924
67	-96	-52	1907
68	60	-6	1874
69	13	-52	2918
70	-145	47	2172
71	-148	94	1310
72	154	45	2321
73	-196	0	2703
74	57	117	2686
75	-205	205	1956
76	-141	196	1608
77	150	-64	2338
78	-166	106	2139
79	-105	-3	2520
80	-46	149	2868
