Trial	x	y	RT
1	-56	42	2288
2	0	0	1243
3	-159	47	2818
4	150	55	3034
5	-44	-2	1442
6	0	0	680
7	0	0	729
8	-104	-1	1476
9	-29	1	1426
10	0	0	564
11	0	0	647
12	-58	100	2553
13	-33	9	2437
14	-3	-1	1045
15	-95	103	2072
16	-137	46	1707
17	0	0	663
18	0	0	694
19	0	0	1011
20	-41	-1	3250
21	13	6	1343
22	-197	0	3300
23	-62	4	1310
24	-2	2	995
25	6	0	1244
26	-44	159	2387
27	0	0	1078
28	0	0	929
29	-156	38	3581
30	-3	-1	1061
31	-1	0	1226
32	-1	0	1028
33	-104	2	2304
34	5	1	978
35	0	0	1509
36	-37	-5	1774
37	-36	-4	1377
38	8	3	1873
39	-141	-2	1409
40	-2	4	1359
41	3	3	1011
42	0	2	729
43	-188	46	1741
44	0	0	780
45	-90	47	1641
46	4	3	1674
47	0	1	2056
48	-151	6	1508
49	-178	-3	3184
50	3	-60	1260
51	-10	46	1542
52	-190	-1	2703
53	99	12	1359
54	7	9	1591
55	1	-110	1923
56	-97	8	1475
57	10	-95	2370
58	0	1	563
59	0	0	646
60	0	0	547
61	0	0	580
62	-104	46	2172
63	-13	-4	1641
64	1	0	929
65	64	50	3829
66	-193	188	1425
67	0	0	945
68	-52	1	3266
69	-2	-1	1874
70	0	1	1990
71	-205	103	2238
72	0	0	945
73	-150	57	2570
74	-1	0	1011
75	-95	4	1360
76	-99	99	2404
77	109	-2	2189
78	7	101	3581
79	9	3	2006
80	-207	149	2221
