Trial	x	y	RT
1	-153	150	2205
2	5	-99	1973
3	-98	104	3067
4	100	-94	2122
5	-155	44	3133
6	7	-148	1559
7	5	-106	1293
8	-159	102	2619
9	-52	65	3448
10	60	-49	2537
11	-98	-57	3133
12	-150	51	4029
13	-99	97	3746
14	5	-196	1293
15	-50	54	2669
16	-50	53	2454
17	62	3	2354
18	58	4	2420
19	7	-150	1475
20	40	97	2719
21	51	-57	2122
22	-50	99	2702
23	-152	104	2537
24	-1	-203	1294
25	48	-150	1509
26	-53	3	2901
27	41	-52	1509
28	101	-63	2006
29	-151	93	3349
30	-100	92	2802
31	48	-150	1808
32	44	-55	2089
33	-153	57	2487
34	52	-154	1707
35	50	-198	2603
36	-43	-96	2172
37	-51	-45	2802
38	46	-99	2189
39	-52	4	2487
40	-199	58	2056
41	46	52	1609
42	-54	51	1857
43	-101	45	2885
44	0	0	514
45	-45	2	1857
46	-43	52	3398
47	-159	106	2188
48	-143	49	3034
49	-204	146	2752
50	-65	-98	1210
51	49	-37	1559
52	-147	46	1276
53	2	-109	1923
54	0	8	2371
55	1	-151	1493
56	-58	51	1989
57	4	-158	1591
58	48	-102	2305
59	-98	104	3598
60	47	-155	1277
61	-10	-204	1277
62	-106	102	2039
63	-2	-151	1542
64	-110	147	2139
65	-56	-197	1575
66	-147	-13	3747
67	49	-4	3300
68	0	0	1128
69	-49	-69	2272
70	-155	96	2139
71	-147	51	2669
72	-99	-51	1211
73	-146	48	2537
74	-7	-110	1509
75	-202	96	2885
76	-102	47	3101
77	-38	-149	1426
78	-155	52	2073
79	5	-105	1691
80	-104	57	2337
