Trial	x	y	RT
1	-107	4	1492
2	0	0	614
3	-153	99	2769
4	109	-56	2039
5	-106	-5	1294
6	-1	-193	1111
7	7	-193	1144
8	-44	-196	1907
9	-46	-95	1757
10	0	0	564
11	0	0	729
12	-96	-13	1326
13	0	0	564
14	1	-144	1410
15	-104	-4	1177
16	43	-53	1542
17	65	-27	1359
18	60	-171	1045
19	97	-51	1393
20	-92	-16	1476
21	58	-57	1409
22	-157	48	1740
23	-104	-51	1376
24	-46	-53	1161
25	10	-207	1094
26	-82	52	1343
27	97	-55	1741
28	0	0	547
29	0	0	895
30	-103	-3	1559
31	0	0	647
32	0	0	829
33	-91	-14	1476
34	147	48	1741
35	50	0	1045
36	-91	-14	1077
37	-147	51	1442
38	40	-15	1077
39	-36	-2	1061
40	0	0	697
41	0	0	712
42	-34	-6	812
43	-152	48	1642
44	2	-191	1442
45	-61	-5	2520
46	0	1	580
47	-74	4	1095
48	-99	59	2122
49	-104	-1	1128
50	55	-46	1045
51	-9	-32	1376
52	-93	95	1558
53	-115	-96	1144
54	63	-93	1475
55	55	-51	1558
56	0	0	896
57	53	-44	1194
58	0	0	630
59	0	0	1078
60	-12	-192	1227
61	46	-7	978
62	-108	-6	1078
63	0	0	1044
64	0	0	1691
65	-27	-2	995
66	-153	44	1476
67	72	1	1575
68	6	-89	1161
69	-9	-87	1658
70	-154	-6	1393
71	-150	71	2122
72	0	0	1144
73	-136	143	1409
74	70	-5	1177
75	-96	2	1857
76	-100	56	2520
77	0	0	514
78	0	0	2636
79	0	0	465
80	-121	88	1674
