Trial	x	y	RT
1	-196	197	1094
2	-7	-6	912
3	-202	205	1210
4	163	-101	1376
5	-48	49	1956
6	-3	2	780
7	107	-54	1194
8	-193	199	1277
9	-78	51	1906
10	53	-42	713
11	-59	99	713
12	-66	56	879
13	-92	67	1160
14	56	-69	1044
15	-56	44	1542
16	-27	31	994
17	-8	-4	1260
18	58	-10	895
19	-18	-4	829
20	-63	83	1260
21	-39	32	1045
22	-202	203	1078
23	-201	179	1012
24	3	-7	663
25	54	-43	729
26	-111	105	945
27	0	-1	597
28	115	-108	978
29	-148	81	1244
30	-187	148	879
31	-45	-2	912
32	-34	3	962
33	-94	141	796
34	0	0	796
35	159	-163	1111
36	-64	77	1493
37	-123	104	1244
38	136	-169	945
39	-183	195	1111
40	-72	113	1011
41	-3	1	1409
42	-91	98	878
43	-118	129	1177
44	-6	-6	812
45	-75	92	1194
46	1	0	2221
47	-121	114	1642
48	-132	95	1127
49	-143	92	1708
50	0	0	547
51	-148	105	1144
52	-77	126	1725
53	112	-109	1160
54	-6	2	796
55	0	0	431
56	-63	47	779
57	0	0	498
58	55	-57	911
59	-64	67	929
60	0	0	746
61	0	0	763
62	-121	132	846
63	0	0	514
64	-54	53	729
65	-47	58	1376
66	-131	141	1177
67	5	2	514
68	-9	7	514
69	73	-70	796
70	-69	67	994
71	-160	166	1011
72	101	-116	1111
73	-97	93	713
74	165	-178	1293
75	-136	140	879
76	-117	81	895
77	-35	-1	1127
78	-87	82	846
79	-63	0	1508
80	-82	75	746
