Trial	x	y	RT
1	-195	197	1674
2	201	-206	2188
3	-111	146	1674
4	108	-207	2670
5	-192	-50	3780
6	208	-199	1957
7	51	-205	2487
8	-215	-50	2603
9	-206	-51	2503
10	102	-199	2370
11	-197	200	2023
12	-192	-153	2470
13	-204	95	2420
14	153	-201	2586
15	-33	-198	4029
16	-98	98	2171
17	60	49	3001
18	204	-196	1741
19	217	-203	2056
20	-146	103	3117
21	-109	-202	2420
22	-194	195	2155
23	-153	150	2819
24	0	0	4029
25	-4	-201	1211
26	-52	-207	1774
27	6	10	2023
28	201	-205	1575
29	-209	200	1459
30	205	-202	1558
31	-195	-199	3482
32	13	-203	1294
33	-193	198	1194
34	-1	-204	1094
35	210	2	1426
36	-101	-201	1973
37	-45	101	2752
38	222	-5	1426
39	-45	48	1194
40	-105	146	2040
41	9	-208	1012
42	202	195	1741
43	-143	149	2023
44	5	-197	1111
45	-93	96	1675
46	0	-205	1260
47	-202	-1	2007
48	-205	-203	1558
49	-198	202	1774
50	4	-198	2006
51	62	-54	2819
52	-204	203	2421
53	103	-203	1973
54	165	-202	1526
55	-1	-203	1044
56	-48	144	1475
57	11	-203	1128
58	211	-199	1210
59	-198	-152	2453
60	203	-3	1293
61	7	-196	2355
62	-195	202	1342
63	-147	-200	1857
64	-91	58	1293
65	3	-199	1492
66	-95	199	1890
67	-145	-199	1906
68	12	-207	928
69	198	1	1210
70	-95	47	4029
71	-86	191	1874
72	148	-148	1128
73	-97	92	3233
74	54	-209	1293
75	-97	156	1459
76	-50	96	1475
77	4	-199	1144
78	-44	144	1227
79	91	-203	1144
80	-48	44	1774
