Trial	x	y	RT
1	-106	-70	1989
2	-9	-66	1094
3	-147	103	1161
4	116	-6	995
5	55	79	2205
6	0	0	381
7	0	0	547
8	-134	104	829
9	-98	-7	1840
10	55	-7	746
11	-72	-1	945
12	-133	93	2089
13	-49	111	2603
14	0	0	514
15	-147	34	2271
16	79	61	2868
17	138	1	829
18	78	-4	1874
19	78	-73	2304
20	-166	1	2752
21	54	-2	1890
22	-116	52	2238
23	-91	2	2752
24	0	0	431
25	0	0	1045
26	-56	150	1741
27	51	-5	696
28	-31	-127	2603
29	-96	54	2851
30	-150	1	2370
31	-42	-2	1741
32	0	0	481
33	-140	87	1575
34	55	-33	2818
35	105	-23	1144
36	-117	41	2603
37	-133	105	779
38	64	-37	1144
39	-99	-1	2438
40	-153	-44	2835
41	58	-6	1227
42	-87	0	1641
43	-133	64	1476
44	0	0	647
45	-88	31	1890
46	67	-44	2355
47	-46	-53	3631
48	-68	-44	3150
49	-119	59	2122
50	63	1	1592
51	-41	3	879
52	-69	136	646
53	86	-47	2470
54	39	-3	1426
55	0	0	431
56	-73	192	2470
57	0	0	431
58	138	-3	2470
59	-50	92	912
60	0	0	531
61	0	0	465
62	-145	-3	1476
63	0	0	680
64	-118	50	1359
65	19	-21	1492
66	-170	109	1658
67	0	0	1111
68	44	-20	1309
69	0	0	597
70	-97	10	979
71	-160	109	2072
72	107	-53	912
73	-157	65	1161
74	167	-55	1790
75	-192	3	1227
76	-136	76	1575
77	46	-11	1127
78	-120	87	1707
79	-49	-89	2438
80	-145	62	1426
