Trial	x	y	RT
1	-145	129	1492
2	-58	-75	2122
3	-85	-68	2835
4	13	-71	2205
5	-62	-56	2636
6	87	45	2106
7	120	0	1840
8	-133	150	1989
9	-27	-106	3249
10	134	32	2470
11	14	53	3333
12	-85	23	2901
13	-64	59	3332
14	77	44	3117
15	-6	-9	3001
16	8	2	3681
17	151	46	1675
18	87	-41	3316
19	68	82	2272
20	-63	128	3333
21	-123	18	2785
22	-168	26	2039
23	-38	-74	2769
24	19	-110	3051
25	10	22	2852
26	7	-37	2587
27	12	-72	3216
28	-4	-198	1492
29	-15	-107	2901
30	-9	-93	2437
31	101	30	2702
32	-13	-167	1194
33	-112	109	1675
34	-7	-31	2603
35	29	-77	2504
36	-2	-92	2984
37	-8	-89	2570
38	113	28	2437
39	-142	85	1824
40	-110	-40	3084
41	-4	-95	1392
42	126	28	1841
43	-46	26	2470
44	-4	-77	1492
45	-48	-28	2620
46	-26	-32	2885
47	-23	-61	2852
48	-27	-113	2719
49	-54	-23	3249
50	75	29	2984
51	61	-44	3416
52	5	37	2768
53	61	37	2437
54	149	58	2039
55	31	29	2354
56	-37	36	2686
57	32	29	1359
58	129	37	2520
59	112	57	2453
60	-13	-150	1989
61	-48	24	3034
62	-64	30	2669
63	-89	50	1691
64	122	41	3051
65	10	-83	1890
66	-73	68	1907
67	98	-39	2553
68	44	-57	3498
69	3	-93	1525
70	-99	86	2072
71	-163	44	2089
72	133	10	2570
73	-132	61	1873
74	3	-97	2454
75	-146	93	2122
76	32	-85	2735
77	114	60	1691
78	-33	42	3515
79	-8	-116	1094
80	-59	28	2304
