Trial	x	y	RT
1	-99	94	1542
2	48	-90	1559
3	-104	85	2155
4	51	-147	1973
5	-81	-90	1741
6	93	-155	1907
7	154	-213	1990
8	-103	100	2354
9	-56	-37	2338
10	74	-108	1475
11	-52	-88	2370
12	-38	-98	2669
13	-58	-62	2006
14	99	-164	1973
15	-100	-60	2587
16	-88	-153	1807
17	152	-66	1045
18	150	-149	2006
19	44	-158	1442
20	-111	61	2569
21	2	-154	1624
22	-148	49	2321
23	-91	94	1857
24	16	-141	1707
25	56	-187	1591
26	-91	-65	2006
27	49	-157	2022
28	60	-161	1326
29	-110	48	2471
30	-85	90	2222
31	8	-153	1989
32	-4	-195	1359
33	-143	100	2155
34	3	-142	1559
35	148	-152	1691
36	39	-156	1691
37	-111	-36	2023
38	67	-145	1078
39	-91	-101	2006
40	-41	-1	2006
41	151	-101	1658
42	13	-109	2238
43	-96	42	2304
44	4	-194	1476
45	-66	-108	1990
46	-9	-143	1128
47	-116	57	1691
48	-107	-69	2388
49	-147	132	2222
50	-2	-105	2437
51	-4	-152	1409
52	-137	27	2454
53	0	-170	2155
54	40	-150	1094
55	16	-150	2106
56	-91	-111	1824
57	57	-195	1956
58	54	-149	895
59	-41	-152	929
60	44	-160	1044
61	50	-169	2421
62	-199	96	1907
63	164	-93	2139
64	44	-3	1343
65	2	-146	1741
66	-115	56	2039
67	9	-153	1409
68	12	-148	1575
69	147	-113	1227
70	-145	0	2205
71	-156	46	2089
72	157	-107	2106
73	-150	4	1940
74	10	-151	1692
75	-150	87	1907
76	-139	0	1973
77	102	-157	2039
78	-90	-107	2371
79	39	-140	1011
80	-157	42	2271
