Trial	x	y	RT
1	-87	-21	1890
2	5	-52	3515
3	-93	45	2686
4	110	-4	2487
5	-110	-2	3896
6	65	-4	1774
7	33	-2	1856
8	-96	45	2371
9	-138	-13	2586
10	-49	-3	2437
11	-49	-1	1625
12	-100	43	2736
13	46	-2	2968
14	-58	-7	1277
15	-47	8	1443
16	-36	7	1592
17	115	-4	1393
18	38	-12	2354
19	37	-3	1907
20	-43	2	2222
21	50	-3	2636
22	-148	8	1376
23	-94	6	1293
24	41	10	2371
25	44	-12	1326
26	-86	40	1294
27	101	-6	1807
28	43	-12	1857
29	-105	8	1343
30	48	-3	2039
31	86	-8	2504
32	98	-7	2056
33	-136	9	1774
34	133	-6	3514
35	104	-12	2536
36	51	-3	2188
37	-108	7	2222
38	154	-12	1624
39	-145	-2	1774
40	-133	7	2636
41	47	-8	862
42	-56	-18	1111
43	-93	-8	3199
44	16	-62	2337
45	49	-13	3100
46	-93	-10	1443
47	-44	-4	2437
48	-106	3	2006
49	-135	-1	1708
50	47	12	2769
51	-57	-8	1243
52	-80	38	1359
53	102	2	1194
54	52	4	1426
55	53	2	3083
56	-146	39	1575
57	98	6	3233
58	46	-6	1194
59	-85	50	1857
60	55	2	1592
61	41	5	896
62	-134	50	1609
63	-29	-11	4028
64	-72	-2	1160
65	55	-2	1956
66	-140	11	1840
67	105	12	1327
68	94	8	2985
69	112	8	1094
70	-116	-4	2835
71	-130	12	1625
72	103	18	1741
73	-118	40	2370
74	95	43	2089
75	-96	100	2554
76	-90	32	3167
77	78	0	1906
78	-51	-3	2453
79	-32	-6	1493
80	-96	53	2968
