Trial	x	y	RT
1	-154	45	2586
2	140	-110	1409
3	-190	150	1542
4	141	46	1808
5	-99	43	2022
6	7	2	3166
7	0	0	613
8	-102	-57	1227
9	-55	-50	1558
10	59	-53	1840
11	-151	40	2935
12	-156	104	2570
13	-97	2	2305
14	105	-1	2122
15	-154	100	1989
16	47	-154	1359
17	155	47	1558
18	-2	-8	2504
19	91	-57	1293
20	-147	83	2537
21	-51	49	3051
22	-153	50	2637
23	-150	96	1542
24	58	-104	1260
25	5	-154	2056
26	-56	0	1559
27	96	-1	1277
28	8	-49	1890
29	-46	-96	1227
30	-3	-107	1508
31	-54	46	1475
32	11	-206	1294
33	-198	151	1194
34	47	47	2504
35	53	-55	1045
36	99	2	1210
37	-138	86	1095
38	93	-99	1194
39	-123	61	2934
40	-151	50	1774
41	-112	-2	1127
42	-49	47	2768
43	-104	41	1707
44	2	-150	1326
45	1	104	2156
46	59	-93	779
47	-144	-150	2304
48	-153	-1	2006
49	-146	0	1923
50	151	1	1276
51	-55	53	1691
52	-143	92	2205
53	-137	-154	1409
54	10	-148	1028
55	42	-49	1177
56	9	-142	1658
57	-1	-156	1161
58	12	-156	2404
59	7	-160	1393
60	52	-152	2719
61	17	-156	1608
62	-147	106	2089
63	-5	-53	1691
64	0	0	498
65	53	4	1791
66	-212	185	1360
67	0	-150	1443
68	49	-156	1061
69	49	-1	3349
70	-144	97	2321
71	-199	198	1592
72	58	-109	1160
73	-200	197	1807
74	162	-8	1508
75	-205	148	1525
76	-195	142	1260
77	154	-11	1177
78	-98	-58	2586
79	5	-149	2553
80	-197	139	1045
