Trial	x	y	RT
1	-69	-47	1873
2	-9	-54	1326
3	-191	91	1741
4	158	33	3631
5	-112	55	2637
6	16	-118	1873
7	15	-55	1110
8	12	56	1807
9	-51	90	2404
10	54	-87	2123
11	-18	-56	2901
12	-148	103	2420
13	-10	-63	1691
14	-15	-189	1442
15	-101	138	1807
16	-207	37	1824
17	169	96	1525
18	28	-45	2039
19	153	89	2719
20	-111	36	2702
21	33	-61	2537
22	-204	62	2338
23	-89	46	2951
24	215	-48	2205
25	5	-53	1509
26	-136	153	1890
27	190	73	1542
28	-20	-84	3283
29	-69	35	2636
30	-72	33	3797
31	33	143	3217
32	-15	-51	2620
33	-83	26	3366
34	139	40	2968
35	62	63	2669
36	-114	64	2653
37	-115	32	2670
38	66	83	3017
39	-172	41	3150
40	-23	84	2205
41	5	-26	1111
42	-23	-40	2653
43	-173	65	2338
44	28	-82	2388
45	-58	92	3465
46	-2	-32	1890
47	-81	26	3299
48	-73	91	2305
49	-37	-7	2918
50	102	65	2869
51	20	37	1807
52	-191	70	2371
53	170	59	2752
54	1	39	1260
55	201	147	1575
56	-45	142	2155
57	181	89	2901
58	13	48	2587
59	-5	59	2802
60	-19	-51	2222
61	6	104	2918
62	-101	35	2951
63	1	58	3100
64	3	58	2305
65	131	56	2752
66	-202	128	2387
67	14	78	2337
68	66	96	1956
69	39	37	1061
70	-84	18	2155
71	-192	111	1924
72	78	-26	1790
73	-108	34	3283
74	188	88	1857
75	-75	27	3415
76	-115	35	2719
77	83	37	2370
78	-2	34	3266
79	-2	-66	3017
80	-85	137	2620
