Trial	x	y	RT
1	-58	-53	2653
2	64	-111	2868
3	-41	46	3249
4	-91	57	4029
5	-138	48	2454
6	-61	6	2603
7	60	-2	1575
8	11	-45	2736
9	37	133	1956
10	60	-27	2156
11	-34	-50	2967
12	-53	102	2222
13	-75	27	2388
14	54	-35	1989
15	-98	140	1990
16	-93	109	2189
17	86	113	2503
18	52	13	1907
19	0	0	680
20	-48	36	2006
21	95	21	2172
22	-171	181	1675
23	-91	17	2554
24	69	-39	1608
25	1	-92	2470
26	-60	98	2536
27	-21	-7	1691
28	6	-112	2239
29	3	-49	2205
30	-99	20	2189
31	50	-5	2172
32	-4	-60	2453
33	-51	11	2603
34	110	30	2304
35	9	-48	2470
36	-23	143	2139
37	-86	146	2288
38	94	8	1857
39	-154	71	1841
40	-124	15	2554
41	28	-97	1857
42	-73	-31	2355
43	-150	108	1939
44	31	-24	2669
45	31	76	2652
46	30	-72	2719
47	-14	-29	2802
48	-69	88	1957
49	-70	72	2371
50	87	69	2984
51	50	-66	2752
52	-177	151	1409
53	136	97	2006
54	-3	-77	945
55	171	23	2636
56	-118	182	2801
57	15	24	2470
58	0	0	597
59	-43	-14	2553
60	-31	-43	2387
61	44	-74	2139
62	-60	41	2238
63	25	-101	2851
64	-12	52	2537
65	84	117	1526
66	-198	183	1475
67	25	-55	1691
68	155	67	2305
69	30	43	2504
70	-65	35	2719
71	-201	199	1393
72	62	-46	4029
73	-134	132	1525
74	159	86	2122
75	-42	-109	2503
76	-48	73	1691
77	37	38	2055
78	52	69	2769
79	-1	1	2073
80	-150	107	1741
