Trial	x	y	RT
1	-116	2	2934
2	0	0	1674
3	-147	48	1989
4	107	-4	1575
5	-49	1	2271
6	0	0	1012
7	0	0	1376
8	-44	-1	3233
9	-46	0	2984
10	0	0	2702
11	-1	1	3167
12	-48	-2	3548
13	0	0	1956
14	0	0	613
15	-41	1	3084
16	0	0	1624
17	98	0	2072
18	0	0	1127
19	0	0	1525
20	-45	-3	1807
21	0	0	2388
22	-144	48	2835
23	-86	0	2951
24	0	0	1409
25	0	0	1110
26	-53	48	3199
27	56	1	1492
28	0	0	1094
29	-1	0	2089
30	-7	0	2752
31	41	3	1095
32	0	0	1426
33	-47	1	2106
34	0	0	1360
35	0	0	846
36	0	0	2056
37	-58	0	1973
38	0	0	1741
39	-47	-1	1244
40	0	0	1608
41	0	0	1094
42	0	0	1476
43	-99	50	1973
44	0	0	929
45	-7	-3	2686
46	1	0	1177
47	-47	0	2553
48	-48	-2	1393
49	-47	0	2006
50	0	0	680
51	0	0	1343
52	-105	99	1542
53	102	-4	2205
54	-5	-1	1940
55	0	0	994
56	-53	51	2138
57	0	0	795
58	0	0	2072
59	0	0	1758
60	0	0	1741
61	0	0	1045
62	-2	0	2652
63	0	0	1045
64	0	0	2703
65	0	0	1045
66	-146	108	2271
67	0	0	862
68	54	3	1343
69	0	0	1642
70	0	0	2786
71	-186	51	3283
72	0	0	1442
73	-143	49	2404
74	56	5	1410
75	-46	0	3332
76	-88	44	1840
77	0	0	2056
78	0	0	1028
79	0	0	1608
80	-145	43	2338
