Trial	x	y	RT
1	-145	95	2205
2	111	3	2388
3	-151	-7	3714
4	4	1	1642
5	-93	1	2503
6	0	0	1508
7	0	0	1011
8	-45	2	2454
9	0	0	2007
10	0	0	1641
11	47	-47	3365
12	-43	1	1856
13	-53	82	4029
14	5	-8	846
15	-94	-53	3299
16	-51	-99	3299
17	0	3	813
18	0	0	1277
19	0	0	1492
20	-91	103	3282
21	0	0	1591
22	-155	45	3332
23	-154	105	1525
24	2	-5	846
25	0	0	547
26	-47	2	2338
27	0	0	1028
28	53	-2	1957
29	-29	56	4029
30	-104	96	2073
31	0	0	2337
32	0	0	597
33	-132	-5	3879
34	0	0	912
35	108	37	2686
36	0	0	581
37	-146	-46	2851
38	59	0	2968
39	-42	1	2503
40	55	4	3283
41	43	3	1940
42	53	49	3018
43	-99	-39	3184
44	0	0	846
45	-100	-48	3217
46	0	0	1360
47	-111	28	4029
48	-81	-4	3250
49	-104	36	1990
50	15	-7	3084
51	-148	98	3515
52	-151	-7	2420
53	-3	0	2868
54	45	4	2454
55	1	0	1674
56	-97	-58	3847
57	0	0	4029
58	152	-63	3615
59	-162	-6	1924
60	0	0	1277
61	0	0	4029
62	-143	98	2902
63	0	0	3034
64	-152	47	2968
65	-18	-95	4029
66	-150	7	2139
67	102	-6	2918
68	0	0	2371
69	117	-39	3681
70	-103	44	2703
71	-141	34	3481
72	161	-57	2818
73	-160	103	3366
74	47	-4	3581
75	-145	48	4028
76	-153	92	3150
77	121	39	3713
78	-161	-4	1890
79	-100	-52	3100
80	-150	52	2188
