Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0051            1       -1131.5185        97.2295
T_0051            2       -1001.8110     -1803.0483
T_0051            3         907.7337      1173.6767
T_0051            4        2318.5580       483.0079
T_0051            5        -208.7046       657.1160
T_0051            6        -498.6697      -525.9694
T_0051            7         788.8742        88.8780
T_0051            8         459.5315       -80.7978
T_0051            9         421.3969        20.5163
T_0051           10         806.9209       540.3022
T_0051           11         692.7862       348.6087
T_0051           12        1879.5803      1187.5830
T_0051           13          22.3424       244.9329
T_0051           14         395.5824       301.6071
T_0051           15        1021.3298      1403.4871
T_0051           16         896.8518      1249.7864
T_0051           17         456.6713       835.5578
T_0051           18          80.0843        27.0564
T_0051           19         803.1204        92.2083
T_0051           20         992.5774      1057.3117
T_0051           21          83.9872       133.8287
T_0051           22         143.9201      -730.6759
T_0051           23         -82.1283      -110.7337
T_0051           24        -280.3582      -946.6892
T_0051           25       -1414.7381      -217.2143
T_0051           26         532.9782       311.2827
T_0051           27        1183.3392       532.7959
T_0051           28       -1240.7722      -773.5583
T_0051           29         430.4678       274.2505
T_0051           30         398.6368       619.7815
T_0051           31         103.7916     -1184.9385
T_0051           32        -260.0997      -539.8000
T_0051           33        1323.8975      1499.9465
T_0051           34         501.0286      -329.6790
T_0051           35       -4057.7347     -2983.7657
T_0051           36        1857.5818       906.2989
T_0051           37       -1133.6220      -449.6841
T_0051           38        -364.5556       545.4360
T_0051           39        1013.7821       490.3451
T_0051           40        1025.7591      1715.7516
T_0051           41         598.9207      1804.1262
T_0051           42         -56.7917       172.5435
T_0051           43        1165.4085       276.5997
T_0051           44         -99.8654       377.9058
T_0051           45         347.0068       326.8970
T_0051           46         550.8323       530.1501
T_0051           47         373.7005       352.5706
T_0051           48         487.7390      -302.6027
T_0051           49         212.7326       883.6510
T_0051           50         651.0307       910.8280
T_0051           51       -1042.2259     -1265.0150
T_0051           52         560.0797       593.5111
T_0051           53        -955.3827       829.2904
T_0051           54         501.8643      1521.6765
T_0051           55         149.7128       395.5917
T_0051           56         311.2865      -881.4056
T_0051           57          59.9131       762.1990
T_0051           58         269.7652        34.7857
T_0051           59         162.0195      -318.4952
T_0051           60         665.9321       530.5838
T_0051           61        1218.9599       919.8058
T_0051           62         309.2811       262.6199
T_0051           63         460.9413       -10.8630
T_0051           64         614.3969       482.4275
T_0051           65          22.0880      -158.6082
T_0051           66        2179.0548      1991.4513
T_0051           67         118.4527       333.9881
T_0051           68        -723.2495      -565.9385
T_0051           69       -1333.1217     -1587.8501
T_0051           70         882.0999       741.0342
T_0051           71         608.0042      -162.8232
T_0051           72         181.8777      -191.8588
T_0051           73         317.8417       171.8841
T_0051           74        -161.8713       820.6086
T_0051           75        1475.5922      1938.9857
T_0051           76         110.6168      -517.1469
T_0051           77         387.0108       243.4585
T_0051           78         904.8021       386.4713
T_0051           79        -183.6918       302.3222
T_0051           80         446.2502       344.5052
