Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0030            1        2683.0630       698.4774
T_0030            2        -225.3256       288.8403
T_0030            3        2351.4481      1063.3139
T_0030            4        -278.5865       192.5854
T_0030            5         894.3476       392.2958
T_0030            6        -570.2070      -254.3699
T_0030            7         147.2398      -226.3205
T_0030            8        2121.8109       217.2621
T_0030            9       -1120.5805        35.5223
T_0030           10         362.2538       294.6649
T_0030           11         284.8421       184.3981
T_0030           12        1642.8035       566.7773
T_0030           13          67.2136        15.5230
T_0030           14        -608.3280      -235.7941
T_0030           15         610.3270        45.4562
T_0030           16        -244.3076       227.0464
T_0030           17         746.0470       344.0550
T_0030           18        -352.6535       -12.2876
T_0030           19         -99.0089        52.3968
T_0030           20         538.7877       240.2750
T_0030           21         413.2340       -68.3931
T_0030           22         904.2557       294.3642
T_0030           23         618.7727       261.4121
T_0030           24        -300.4619      -394.9763
T_0030           25        -193.3086       163.5714
T_0030           26         -65.8821       366.4942
T_0030           27         507.5090       443.9429
T_0030           28         265.8968        98.9393
T_0030           29         726.3997       172.1433
T_0030           30        -301.1280       213.2438
T_0030           31         119.7949       161.3883
T_0030           32       -1040.7647      -386.2015
T_0030           33        1951.7523       509.7615
T_0030           34           0.9420       608.4177
T_0030           35        -355.3623      -281.8190
T_0030           36        -415.0618      -148.6675
T_0030           37         787.6737       240.7278
T_0030           38       -2472.8237     -2010.5181
T_0030           39        -110.2327       531.6179
T_0030           40        -497.6507      -683.8080
T_0030           41         226.2077       185.8173
T_0030           42        2552.0519       805.3978
T_0030           43        1684.5184       766.7769
T_0030           44       -1049.6784      -597.2396
T_0030           45          -0.4394       201.1282
T_0030           46        -454.9640       -56.1146
T_0030           47         158.4619       107.8707
T_0030           48         145.6068       252.9788
T_0030           49         442.9652       333.6792
T_0030           50         552.7156       -64.0333
T_0030           51         363.5774       201.9031
T_0030           52         -29.4359      -363.8397
T_0030           53          -0.8089       -40.3961
T_0030           54         413.7583       141.6002
T_0030           55         -74.4001      -170.4663
T_0030           56        -445.9337      -141.8298
T_0030           57          11.2527      -137.1593
T_0030           58         383.4350        75.5689
T_0030           59       -1414.8135     -1083.6683
T_0030           60        -129.1356        85.8630
T_0030           61         241.0284       358.8116
T_0030           62        2090.1153       934.0021
T_0030           63         200.8549       100.3570
T_0030           64       -1811.5259     -1686.5677
T_0030           65         153.4504      -214.4143
T_0030           66         455.1392       167.4727
T_0030           67         732.9062       283.2765
T_0030           68        -329.6025      -210.9629
T_0030           69        -778.0310      -446.3543
T_0030           70        2554.5415      1098.6391
T_0030           71         658.1223        97.4964
T_0030           72       -1053.8629      -218.1578
T_0030           73         -49.7571      -212.0658
T_0030           74         252.0200       -22.3766
T_0030           75        2047.0462      1077.4639
T_0030           76        1136.9456       652.3902
T_0030           77         236.7629        81.7636
T_0030           78         270.0823       136.3416
T_0030           79         -66.2906        12.7492
T_0030           80         860.0651       349.3775
