Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0020            1         -16.6513      1191.2019
T_0020            2        -377.3613     -1806.4121
T_0020            3         -86.0634       123.6475
T_0020            4        -111.2626       467.2659
T_0020            5        -155.5831       -11.4870
T_0020            6        -181.8999       -46.4909
T_0020            7         -81.3706      -571.4263
T_0020            8         -77.0112      -121.2496
T_0020            9         148.2883       186.3541
T_0020           10       -1007.0189     -2798.3055
T_0020           11        -252.3434      -306.0821
T_0020           12        -337.8549      -181.9014
T_0020           13        -478.5073      -668.9198
T_0020           14          20.0234       204.7321
T_0020           15         363.8398        59.4865
T_0020           16         -80.4004         1.3248
T_0020           17          17.6969      -308.4027
T_0020           18         -14.6156      -683.2969
T_0020           19          -8.8702       277.3347
T_0020           20         199.5350      -312.7792
T_0020           21          25.5545      -903.2351
T_0020           22        -177.5462       215.8146
T_0020           23         567.7681      1445.8542
T_0020           24         -12.2094      -214.3189
T_0020           25       -1313.0917     -3898.3537
T_0020           26          95.6233      -207.0268
T_0020           27         -71.2517      -480.5662
T_0020           28        -223.6489      -241.8168
T_0020           29        -425.8361       247.9201
T_0020           30         987.2474       640.9704
T_0020           31         -91.2048      -678.7246
T_0020           32         159.0730       537.0249
T_0020           33         131.7473       215.8513
T_0020           34         137.7923         5.2657
T_0020           35        -127.5153      -950.5338
T_0020           36          10.6209      -494.5875
T_0020           37        -383.8459      -880.4048
T_0020           38        -504.1571     -1454.8211
T_0020           39        -139.6361      -446.9107
T_0020           40        -262.3016      -520.1984
T_0020           41         212.8639       -91.1393
T_0020           42          97.8785       102.5183
T_0020           43         393.3566       489.2643
T_0020           44         -56.2939      -191.1006
T_0020           45         267.5114       155.8481
T_0020           46         522.1918       155.8928
T_0020           47         -18.6434       208.7207
T_0020           48          44.7466        49.9502
T_0020           49         671.3928      1285.0089
T_0020           50         207.7172       432.7445
T_0020           51          64.2056       193.7362
T_0020           52         112.4101       -79.9944
T_0020           53          59.6342        93.5369
T_0020           54        -132.2531      -464.5916
T_0020           55          89.5126       -32.8198
T_0020           56        -248.5638       -98.6974
T_0020           57          50.2193        86.4076
T_0020           58        -879.2354     -1384.2100
T_0020           59        -157.8601      -331.5841
T_0020           60          14.5913      -191.2294
T_0020           61        -436.4516       -88.9474
T_0020           62         559.1989       737.4609
T_0020           63         249.3273      -151.8159
T_0020           64        -593.0995     -1303.9466
T_0020           65         -25.4793       296.4344
T_0020           66          66.2673        82.9928
T_0020           67        -570.4714      -296.4312
T_0020           68        -107.3684       374.5007
T_0020           69        -474.1305      -737.8033
T_0020           70         495.6444       868.3230
T_0020           71         156.5115       683.8072
T_0020           72       -1236.8243     -2520.8196
T_0020           73           3.7141       179.9813
T_0020           74          63.3826         6.2188
T_0020           75         -98.3411       730.5550
T_0020           76        -434.2383      -408.1979
T_0020           77        -110.2257        93.9472
T_0020           78         576.8443       700.9208
T_0020           79        -311.7073       -98.0355
T_0020           80         391.1748       746.7293
