Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0066            1         183.7796       919.6167
T_0066            2         112.3484       821.8188
T_0066            3         515.0287      1116.9347
T_0066            4         -31.6666       766.3081
T_0066            5         114.5574      1213.9994
T_0066            6        -100.3300     -1815.8723
T_0066            7        -917.5928      -569.1124
T_0066            8          18.5069       -12.0047
T_0066            9          87.2425       464.8150
T_0066           10         -38.3230      -660.2175
T_0066           11         116.1863       252.5632
T_0066           12          -4.4174       208.8012
T_0066           13          24.6969       -56.1278
T_0066           14           6.0814        -7.6987
T_0066           15          58.2249      -351.5710
T_0066           16         -97.3003      -614.5530
T_0066           17         136.0975       324.8440
T_0066           18         203.5589       310.8844
T_0066           19         446.2305      2353.9088
T_0066           20         803.6194       859.8427
T_0066           21         -82.2711       -25.0660
T_0066           22          65.9448      -253.4030
T_0066           23         139.0151      -322.2548
T_0066           24        -216.2336      -735.8989
T_0066           25         169.9209       358.5498
T_0066           26         452.8252      1043.3890
T_0066           27         141.2992       733.3993
T_0066           28         877.8762      1141.6418
T_0066           29          60.2106      -437.6959
T_0066           30          24.1333       414.4877
T_0066           31         253.6904       590.3201
T_0066           32          91.8900       -75.4203
T_0066           33         -85.0757      2426.6725
T_0066           34          35.5216      -124.8198
T_0066           35          14.8740       347.7419
T_0066           36         206.7759       485.3469
T_0066           37         130.9645       452.4343
T_0066           38          92.6826      -249.6348
T_0066           39         126.5510       204.2812
T_0066           40         546.8500      2491.0534
T_0066           41         429.0078       841.7065
T_0066           42         164.4812     -1266.9270
T_0066           43         378.2674      1894.5149
T_0066           44        -458.7612      -644.5422
T_0066           45         277.6371       164.1711
T_0066           46        -210.3655      -741.9225
T_0066           47          94.4219      -554.0166
T_0066           48         881.4172      3386.0230
T_0066           49         -18.3412       358.6991
T_0066           50          42.0862       277.7785
T_0066           51         -47.2734      -198.1893
T_0066           52         156.9174       553.0019
T_0066           53          83.3892       434.0769
T_0066           54         225.3488      -323.7488
T_0066           55        -235.4338      -444.7082
T_0066           56         157.9990       144.3897
T_0066           57         109.4459        43.4482
T_0066           58         189.5474       118.0396
T_0066           59          26.2814       -43.2344
T_0066           60       -1075.3891      -345.6465
T_0066           61         235.1572      -404.3909
T_0066           62         411.4216      1392.8048
T_0066           63         -68.7785      -276.6088
T_0066           64        -182.9176      -651.0251
T_0066           65         356.1755      1084.3971
T_0066           66         103.7552       -20.9592
T_0066           67          76.8431        49.3668
T_0066           68         365.4001      2205.7473
T_0066           69         -93.4033      -439.7549
T_0066           70         641.7046      1769.6246
T_0066           71         140.9594       202.1575
T_0066           72        -160.3979      -103.3878
T_0066           73         439.8021       770.1833
T_0066           74         112.8164       370.7303
T_0066           75         345.9081       620.4577
T_0066           76          75.2808       377.1685
T_0066           77          26.8090      -157.0329
T_0066           78         625.0421      1814.9959
T_0066           79         602.1016      1275.2724
T_0066           80        -140.7669       327.7093
