Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0084            1        -755.1021      -552.6798
T_0084            2         -99.2668       430.3465
T_0084            3         244.1727       208.5565
T_0084            4        -684.6798      -163.6141
T_0084            5         -87.5630      1034.2355
T_0084            6       -1721.0685     -1593.3297
T_0084            7        -572.2748     -1070.1834
T_0084            8        -470.5070      -132.9939
T_0084            9        -277.3107        -8.7483
T_0084           10        -337.1061       -96.6032
T_0084           11        -197.6309      -256.4973
T_0084           12       -1348.7870     -1859.2783
T_0084           13       -1048.1726     -1424.9971
T_0084           14        -524.2483       208.0873
T_0084           15        -604.7674        32.8573
T_0084           16        -349.5618      -316.9914
T_0084           17       -1372.7579     -1119.7527
T_0084           18       -1004.8174     -1035.3731
T_0084           19         173.8977      -395.6081
T_0084           20         -89.0596      1038.2547
T_0084           21       -2115.1943     -1166.5707
T_0084           22        -734.7090     -1400.4121
T_0084           23       -1989.3542      -901.6609
T_0084           24       -1070.3303       168.3644
T_0084           25        -745.6752      -547.7247
T_0084           26       -1001.0409       514.3434
T_0084           27        -389.5257       864.5099
T_0084           28         576.4680       693.7978
T_0084           29        -821.6272     -1280.4602
T_0084           30        1667.9035      1946.2522
T_0084           31       -2734.1626     -1986.6640
T_0084           32       -1323.8974     -1148.7803
T_0084           33       -1085.4198      -465.9942
T_0084           34       -3830.5720     -2302.1602
T_0084           35       -4158.5250     -4908.2704
T_0084           36        -962.1121     -1082.0095
T_0084           37          57.4041      -670.3746
T_0084           38        -268.5885      -342.3613
T_0084           39         -94.6771        38.3778
T_0084           40         651.4279       788.1253
T_0084           41       -1051.9117       270.9052
T_0084           42        -365.0803      -427.0224
T_0084           43        -870.7608      -933.7367
T_0084           44         -22.9864       -33.6305
T_0084           45         -96.4955      -708.5199
T_0084           46        -512.9551      -639.8668
T_0084           47         -18.5316       503.6412
T_0084           48         107.0613       579.7402
T_0084           49        -843.3412      -782.2408
T_0084           50        -717.2641      -165.4849
T_0084           51       -1705.0007     -3325.4193
T_0084           52         114.5518       -47.1182
T_0084           53        -793.8009      -413.9139
T_0084           54        -129.6209      1431.3516
T_0084           55       -2108.0788     -2871.1855
T_0084           56         410.1505       895.5533
T_0084           57         297.0165       292.7829
T_0084           58       -2806.5841     -1805.3304
T_0084           59        -113.9082      -322.1964
T_0084           60       -1452.3530      -990.8078
T_0084           61        -772.7005      1455.9583
T_0084           62       -1247.8544     -1801.5375
T_0084           63        -167.5609      -420.9183
T_0084           64       -1578.9384     -1959.5498
T_0084           65         -96.9975        11.9863
T_0084           66        -553.0033      -802.3009
T_0084           67       -2018.4039     -1420.4089
T_0084           68          -3.7664       -64.3863
T_0084           69         131.8609      -476.2998
T_0084           70         293.6676       272.9977
T_0084           71        -490.2556      -158.1585
T_0084           72       -1916.5573     -2118.7699
T_0084           73       -2389.2095     -1268.2818
T_0084           74       -1204.1921      -515.6528
T_0084           75           0.2284       953.5736
T_0084           76       -1197.5497     -1575.3500
T_0084           77        -312.4356      -727.7675
T_0084           78        -726.6876       264.0357
T_0084           79       -1161.8884     -2453.2615
T_0084           80        -254.9009     -1412.1446
