Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0131            1         196.4027       345.0515
T_0131            2         237.9774       381.7030
T_0131            3         -13.1846        43.7565
T_0131            4        -121.8196      -272.9534
T_0131            5        -330.6293       -60.3272
T_0131            6           2.4034        -2.4043
T_0131            7        -184.1593       -85.4048
T_0131            8        -235.9568        62.6286
T_0131            9          31.2394      -455.5671
T_0131           10          22.0291       558.4979
T_0131           11         306.6865       732.1909
T_0131           12         -37.0999      -132.7815
T_0131           13        -144.1688        44.0983
T_0131           14         -49.4758      -398.2482
T_0131           15        -201.0799        33.6247
T_0131           16        -168.8390        -4.5380
T_0131           17        -375.2753      -630.9253
T_0131           18         177.1011       237.2100
T_0131           19         -49.8066       384.3743
T_0131           20           0.5083       269.8721
T_0131           21        -306.5641         5.4372
T_0131           22         -55.2914       563.9572
T_0131           23         116.2771       434.9439
T_0131           24         -35.7056       -81.0442
T_0131           25        -126.5308       196.7324
T_0131           26         260.8511       896.9346
T_0131           27         -67.5851      -753.8570
T_0131           28          90.8063       134.7460
T_0131           29         132.7914       286.8407
T_0131           30          61.2438       764.1277
T_0131           31         205.1257       503.8371
T_0131           32        -204.4916      -380.4234
T_0131           33          85.7779       552.1705
T_0131           34        -265.3699     -1462.9216
T_0131           35         -94.3397       -78.0850
T_0131           36         -74.7171      -485.2706
T_0131           37        -232.3536       543.4449
T_0131           38         -61.3036        12.7812
T_0131           39        -346.9838        12.7793
T_0131           40         -26.1584       216.0528
T_0131           41         -23.7030       -73.4120
T_0131           42         136.3756       136.1342
T_0131           43         208.8847       459.3956
T_0131           44        -187.9941      -272.8508
T_0131           45         -10.8695       -87.8016
T_0131           46        -539.4022      -945.5271
T_0131           47         205.3986       362.9779
T_0131           48         673.9924      1974.1361
T_0131           49         167.6470       912.1607
T_0131           50        -221.3705      -135.9282
T_0131           51         364.3793       244.4227
T_0131           52        -122.8055       -85.5127
T_0131           53        -375.6792      -598.9006
T_0131           54         -60.8592       -73.7951
T_0131           55         -26.2318        43.5289
T_0131           56        -128.5188       324.6866
T_0131           57         188.9869        99.0137
T_0131           58         -72.5860       186.6489
T_0131           59        -449.8277      -664.4698
T_0131           60        -145.5463       260.2960
T_0131           61          88.8633       474.6776
T_0131           62        -134.5893        86.3930
T_0131           63        -277.6896      -341.2251
T_0131           64          12.2224       355.1160
T_0131           65         123.2098       307.8518
T_0131           66         366.8993      1831.5383
T_0131           67         242.6041       635.7376
T_0131           68        -303.2349       271.8840
T_0131           69         197.0227       133.5659
T_0131           70         217.0231       151.0323
T_0131           71         490.0524       755.9637
T_0131           72          31.0956      -145.0422
T_0131           73         364.0136       864.9883
T_0131           74       -1313.3622     -2851.0635
T_0131           75         355.2988      1220.8897
T_0131           76        -145.1804      -184.8775
T_0131           77        -331.0884      -483.3161
T_0131           78         -37.0464       165.9725
T_0131           79         167.8524       378.0280
T_0131           80         314.0124       683.4377
