Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0156            1        -287.6741      -484.9825
T_0156            2          22.3897     -1127.9501
T_0156            3        1173.1465      1670.0416
T_0156            4        -783.7521     -1723.9009
T_0156            5         576.2493     -2107.0209
T_0156            6       -1038.9119     -2361.1441
T_0156            7          11.7146     -2114.9807
T_0156            8        1190.2772       226.5827
T_0156            9         496.2046       546.6425
T_0156           10         497.4182       451.6242
T_0156           11        -115.4321        72.6363
T_0156           12        1425.3397      2282.0838
T_0156           13        -258.4139        20.4954
T_0156           14       -1101.4617      -974.6272
T_0156           15         445.9177       242.4518
T_0156           16          37.6919       815.8403
T_0156           17        -184.2367      2086.9397
T_0156           18         255.1143       894.8436
T_0156           19         529.4334      1722.1785
T_0156           20        -554.5652     -3667.2106
T_0156           21        5184.9589      1637.6221
T_0156           22        -971.5688     -4686.4566
T_0156           23        -860.6054     -3312.0783
T_0156           24        -221.3532       380.4684
T_0156           25         -45.2000       -87.7214
T_0156           26        6234.4842      3624.2521
T_0156           27        -221.6136      1816.6347
T_0156           28        -102.4628     -1922.3346
T_0156           29         251.2635       230.9459
T_0156           30        -108.4750       249.3740
T_0156           31       -1133.5047      -640.1222
T_0156           32         248.7319      1087.0313
T_0156           33         104.0831     -1217.6792
T_0156           34        -168.4143      -410.6874
T_0156           35        -226.8873     -2170.3862
T_0156           36        -594.7846     -3088.5759
T_0156           37          60.3541     -2523.6936
T_0156           38       -2241.8283     -4326.7868
T_0156           39       11439.8159     12299.9710
T_0156           40        -208.6423     -2077.2879
T_0156           41        -172.1333       -26.0266
T_0156           42          44.8966        53.5837
T_0156           43         140.2488        16.3339
T_0156           44        -433.2096      -443.9914
T_0156           45         612.8141       286.0824
T_0156           46          56.1552      -134.7477
T_0156           47        -866.8364     -3279.6432
T_0156           48         846.2706       184.6553
T_0156           49         324.7917       144.4083
T_0156           50        -482.0793      -370.4353
T_0156           51        -198.2210     -2011.4205
T_0156           52         923.6814       147.7783
T_0156           53       -1243.9206     -1777.0292
T_0156           54         655.6618       257.6329
T_0156           55         909.0983      1635.4196
T_0156           56         457.0558       129.2609
T_0156           57          46.5083       -83.9505
T_0156           58          57.8127       113.3901
T_0156           59       -1414.0588     -2626.0104
T_0156           60        -143.6570     -1369.4770
T_0156           61         183.6464       -79.0275
T_0156           62        -460.5014     -1848.9529
T_0156           63       -1055.1306     -1905.9995
T_0156           64         -85.4212      -942.6032
T_0156           65         382.3013       332.8527
T_0156           66        5060.5295      4915.3193
T_0156           67        -286.5445     -1468.8804
T_0156           68           4.3130      -770.3582
T_0156           69       -1192.9366     -1175.3431
T_0156           70        -191.6838       -84.6154
T_0156           71        -392.6307      -344.3641
T_0156           72        -284.4249      -243.0535
T_0156           73        7946.2794     10126.0042
T_0156           74           9.0272       -33.7523
T_0156           75        -190.6313        28.3099
T_0156           76        -125.5429      -541.8696
T_0156           77         391.3451       289.7006
T_0156           78        -874.3108      -441.7520
T_0156           79        -863.0926     -1280.4151
T_0156           80         739.7809       136.2558
