Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0067            1         564.6306       525.6763
T_0067            2         524.2323       298.1954
T_0067            3         229.9967       329.2321
T_0067            4         363.2825       287.8255
T_0067            5         326.6035       207.7656
T_0067            6          98.4048       -45.5384
T_0067            7         243.2139       474.4436
T_0067            8          83.8716       133.8926
T_0067            9        -359.0365      -403.1295
T_0067           10          84.4530      -168.6870
T_0067           11         449.3425      -103.5615
T_0067           12         272.6392       488.6386
T_0067           13         129.9203       -60.0676
T_0067           14         -72.9667       155.8675
T_0067           15         380.8384       312.1063
T_0067           16          99.4915      -119.6221
T_0067           17         626.1097       508.9585
T_0067           18        -587.9293      -450.9530
T_0067           19         395.1113       266.4674
T_0067           20         581.8970       818.1463
T_0067           21        -660.2155      -487.2537
T_0067           22         772.1305       298.6623
T_0067           23         287.6187       706.6349
T_0067           24         -98.8859       276.0823
T_0067           25         112.0133       111.1203
T_0067           26         281.6185       121.9806
T_0067           27         168.5580       129.5514
T_0067           28         329.6494       201.7810
T_0067           29           6.1761       128.4982
T_0067           30         314.1970       162.0842
T_0067           31          17.3542        -9.2880
T_0067           32          48.4762       293.1429
T_0067           33         255.4890       247.3063
T_0067           34         468.2425       659.5228
T_0067           35         252.2946       302.3111
T_0067           36          97.5752        25.6425
T_0067           37         641.1219       703.9586
T_0067           38         173.2597       295.0613
T_0067           39         458.2282       707.6914
T_0067           40          71.6949        47.0080
T_0067           41          67.3796       537.5477
T_0067           42        -545.6128      -202.9681
T_0067           43         187.1207       528.2636
T_0067           44         -10.7426         7.2647
T_0067           45         391.8235       425.9554
T_0067           46         167.2650       231.1321
T_0067           47        1303.7659      1186.7655
T_0067           48           9.9131       247.6052
T_0067           49         238.4316       262.9495
T_0067           50        -131.9159         3.6080
T_0067           51         414.0431       680.3489
T_0067           52         105.6523      -193.0461
T_0067           53         235.1251       307.5861
T_0067           54         248.1881       272.5679
T_0067           55         683.0366       574.1385
T_0067           56        -318.0601         2.1966
T_0067           57         -10.1559       194.7295
T_0067           58          84.9680       244.0733
T_0067           59         219.8963        71.0823
T_0067           60         517.4990       280.9010
T_0067           61         490.3039       153.0765
T_0067           62         196.0523       207.5884
T_0067           63         171.2172        88.1315
T_0067           64         502.3018       282.3926
T_0067           65         691.5375       366.6621
T_0067           66         328.7675       369.4516
T_0067           67         536.0786       424.5203
T_0067           68         276.0415       169.2763
T_0067           69         170.9856       159.6525
T_0067           70         697.7296       386.3803
T_0067           71         479.6618       188.0738
T_0067           72        -164.4817       137.6312
T_0067           73         737.1086       154.0131
T_0067           74         176.9659       145.7439
T_0067           75        2094.6455      1660.2636
T_0067           76         359.2497        -1.1631
T_0067           77         -51.2004       126.0555
T_0067           78         321.9739       -33.0326
T_0067           79         307.2071       442.4223
T_0067           80         180.3087       225.9540
