Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0113            1         226.0399       221.6887
T_0113            2         203.6014       -69.0650
T_0113            3         613.9264       231.1973
T_0113            4         128.4123        14.3879
T_0113            5         488.5216       123.2100
T_0113            6       -1058.6488      -127.7685
T_0113            7        -856.7761      -497.0711
T_0113            8        -583.0760      -651.9767
T_0113            9        -134.0517      -210.5253
T_0113           10        -935.0293      -154.4206
T_0113           11       -1588.7902     -1233.7177
T_0113           12        -462.4189      -360.4160
T_0113           13        -891.1228      -129.9441
T_0113           14        -618.5698      -152.7357
T_0113           15        1076.2826       591.3409
T_0113           16       -1965.1129      -431.0279
T_0113           17        -218.3642      -227.8279
T_0113           18        -830.4731      -502.5812
T_0113           19         -16.5808       177.7955
T_0113           20         380.2344      -220.4854
T_0113           21        -159.7808      -361.1642
T_0113           22        -650.6376      -658.0891
T_0113           23        -159.0780       732.7906
T_0113           24       -1282.0239      -485.1239
T_0113           25       -1379.2121      -458.8156
T_0113           26        -978.9999      -846.9839
T_0113           27        1654.2461      1605.4375
T_0113           28       -2189.6147     -1325.7143
T_0113           29        -377.0979        79.2746
T_0113           30         248.0943      -443.6825
T_0113           31         -78.6093      -391.4634
T_0113           32        -430.2562      -156.0588
T_0113           33         726.6350       373.2060
T_0113           34        -407.1282       524.5480
T_0113           35       -1998.2403      -981.9937
T_0113           36        -234.8796      -107.0691
T_0113           37       -1074.2729     -1089.2745
T_0113           38        -488.1370      -759.6890
T_0113           39       -1065.8474      -148.8291
T_0113           40       -1069.0263      -296.2382
T_0113           41         855.2909       597.9861
T_0113           42         145.2116        66.6614
T_0113           43         -36.6693       -18.3507
T_0113           44        -659.1182      -168.9365
T_0113           45        -318.8094       306.5101
T_0113           46         249.5802         4.6721
T_0113           47        -760.0805      -650.3745
T_0113           48        -385.4567        96.8334
T_0113           49        -441.6789      -621.3132
T_0113           50        1684.6136       674.0614
T_0113           51        -503.1522      -282.5597
T_0113           52         -33.0093      -638.4588
T_0113           53         -19.1010       -99.1065
T_0113           54         655.3862        79.5577
T_0113           55         397.8992       458.8381
T_0113           56         276.9309      -135.6155
T_0113           57       -1280.9088      -392.1509
T_0113           58         181.8745       312.8684
T_0113           59       -1105.6796      -451.6757
T_0113           60         173.3686        62.8016
T_0113           61        -603.6285     -1209.1538
T_0113           62          35.4670       522.8248
T_0113           63         109.3623      -192.7364
T_0113           64         148.3777      -201.8380
T_0113           65        -584.2503     -1182.7669
T_0113           66        -357.2957      -491.2864
T_0113           67          40.0998       476.3914
T_0113           68        1227.8211       309.3560
T_0113           69       -1184.4981      -954.3176
T_0113           70        1176.7518       456.1593
T_0113           71        -693.5178      -814.7386
T_0113           72        -825.8183      -748.1946
T_0113           73       -1275.5246      -411.5077
T_0113           74         306.4899        12.6000
T_0113           75         648.1815      1363.9963
T_0113           76          20.0429       858.0082
T_0113           77        1067.0886      1212.6726
T_0113           78         824.8875      -390.2047
T_0113           79       -2936.3531     -1158.1774
T_0113           80         250.5001       506.1286
