Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0081            1        2076.3143      1441.4871
T_0081            2         333.7042      -141.6035
T_0081            3         733.4275       434.9062
T_0081            4         296.6381       682.4270
T_0081            5        -139.7491       245.0045
T_0081            6         218.8453      -258.6251
T_0081            7        -253.6429      -196.6644
T_0081            8        -391.3143         6.4123
T_0081            9         556.1362       414.2073
T_0081           10       -1683.5299     -1331.8007
T_0081           11        1013.4349       654.2466
T_0081           12         671.7869       231.5036
T_0081           13       -1592.0203        53.3976
T_0081           14        -311.3232        99.9673
T_0081           15          27.4544       228.0066
T_0081           16          -7.4610      -339.3242
T_0081           17        -234.2260       414.5444
T_0081           18        -257.0058       358.8333
T_0081           19         689.9133       754.4401
T_0081           20         262.1252       375.7173
T_0081           21        -938.4010      -650.9406
T_0081           22         604.5300       345.5596
T_0081           23         608.8671       594.7699
T_0081           24         -16.4968       -13.3471
T_0081           25        -552.7016        13.4168
T_0081           26         999.9164       849.9401
T_0081           27         445.2463       365.5908
T_0081           28        1244.5813       502.4989
T_0081           29        -502.0481     -1013.2701
T_0081           30        -150.0219      -273.2987
T_0081           31        -276.1519     -1248.8789
T_0081           32         968.1482      1163.6068
T_0081           33        1293.2585      1377.9019
T_0081           34         -64.8282       610.7981
T_0081           35        -406.2873       339.5446
T_0081           36        -557.2956       133.3923
T_0081           37        -268.2058       222.7472
T_0081           38         301.3670       192.0065
T_0081           39        -380.1997       253.2917
T_0081           40        2753.5339      1522.3622
T_0081           41        2555.4967      1329.7638
T_0081           42        4373.4243      2764.5049
T_0081           43        3655.0178      2204.9782
T_0081           44        -489.5812      -295.2662
T_0081           45        -399.9878      -301.9500
T_0081           46          69.5720      -223.9073
T_0081           47         614.9203       419.6555
T_0081           48         299.2800       209.9968
T_0081           49        1228.9615      1084.6763
T_0081           50         135.4593      -553.1916
T_0081           51        3492.9522      2723.5019
T_0081           52        1579.4014      1628.3720
T_0081           53        1701.4146       245.0379
T_0081           54       -1761.6712      -926.4138
T_0081           55       -1150.3091      -504.6966
T_0081           56        1830.7264      1987.7020
T_0081           57          32.4495      -174.3256
T_0081           58       -2477.0327     -1531.3163
T_0081           59         857.4423       439.4193
T_0081           60        -848.3544      -132.9315
T_0081           61         -52.9559      -470.4860
T_0081           62         902.6290      1303.4412
T_0081           63         121.7783      -352.0272
T_0081           64       -1380.2994      -811.9319
T_0081           65         209.1932       631.7382
T_0081           66        3049.7746      1399.4219
T_0081           67        -281.0151       -32.4123
T_0081           68         829.8562       694.9011
T_0081           69        2687.6057      2004.6175
T_0081           70        -723.9459      1221.6359
T_0081           71         -62.5656      1490.3873
T_0081           72        -947.9576      -448.3446
T_0081           73        1982.0387      1029.2696
T_0081           74        -816.1141       494.1899
T_0081           75         919.2046      1605.9413
T_0081           76         280.6186       -88.8806
T_0081           77        -300.0567      -245.5936
T_0081           78        -827.6179      -353.1396
T_0081           79        1600.7110       851.0227
T_0081           80        1407.7640      1690.5069
