Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0080            1         241.2135      -334.2878
T_0080            2        -979.7631     -1864.4747
T_0080            3         917.3872       808.5219
T_0080            4        -890.5544     -1415.0290
T_0080            5         -10.6313        -6.0051
T_0080            6       -1226.1866     -1922.3315
T_0080            7       -1039.8263     -1155.7495
T_0080            8          -0.0849       -97.4073
T_0080            9         -58.2087       -86.6766
T_0080           10       -1290.9518     -1711.1091
T_0080           11         580.4697       924.7162
T_0080           12          77.3281      -499.1507
T_0080           13        -466.8734      -346.6139
T_0080           14       -1481.9711     -2596.5648
T_0080           15          38.2466        29.1317
T_0080           16        -958.7704     -1824.7431
T_0080           17         221.4482        60.3015
T_0080           18        -115.6550      -428.5697
T_0080           19         284.1539       -10.3473
T_0080           20        1165.1076      1521.1074
T_0080           21        -511.6031      -373.6606
T_0080           22         230.0819      -265.4457
T_0080           23       -1047.2795     -1382.6213
T_0080           24         109.9739       -11.8420
T_0080           25       -1076.5496     -1974.8531
T_0080           26         -63.3477       218.1610
T_0080           27       -1202.5928     -2170.0547
T_0080           28         549.5592       642.0564
T_0080           29        -537.8844      -398.2795
T_0080           30          37.0456         3.5491
T_0080           31        -122.0107     -1107.2279
T_0080           32        -164.1490      -269.2987
T_0080           33        2048.4937      3291.4094
T_0080           34       -1019.4704     -2774.7258
T_0080           35       -1922.5846     -4254.6968
T_0080           36         530.1463      1202.9909
T_0080           37         289.3121       319.2668
T_0080           38       -1117.5157     -3269.5914
T_0080           39        -360.3626     -1521.1024
T_0080           40          79.4130      -815.4402
T_0080           41        -182.0508      -344.8474
T_0080           42         574.9321       252.2283
T_0080           43         904.5653      1090.8444
T_0080           44       -1403.9535     -3077.4760
T_0080           45         322.8791       875.2048
T_0080           46         198.6692       -85.8904
T_0080           47         643.1063      -518.8180
T_0080           48         650.6100       781.6850
T_0080           49        -324.5026      -435.9629
T_0080           50         -13.0932      -594.9749
T_0080           51         555.6037       701.6992
T_0080           52         477.0148      -880.3418
T_0080           53       -1272.8776     -2200.0289
T_0080           54         -13.6137      -510.1309
T_0080           55        -947.8644     -1843.1093
T_0080           56        -917.5714     -1076.0965
T_0080           57       -1356.5620     -2310.4497
T_0080           58        -319.4197      -991.8959
T_0080           59        -588.3558      -842.0115
T_0080           60        -775.2067     -1978.6887
T_0080           61          71.1791       497.6251
T_0080           62         911.9106      -140.8103
T_0080           63        -111.3393     -1490.5703
T_0080           64        -997.4272     -1743.4278
T_0080           65        -319.2742      -802.4951
T_0080           66        1232.8593       513.4428
T_0080           67        -242.3988     -1081.0531
T_0080           68        -151.2105      -637.6020
T_0080           69       -1111.4247     -2773.0284
T_0080           70         909.6573      1335.6228
T_0080           71        -386.2474     -1085.8743
T_0080           72        1038.6499      -110.6259
T_0080           73         211.0143        91.4547
T_0080           74        -691.9567     -1224.0028
T_0080           75          36.6443      -310.4393
T_0080           76        -170.4929      -518.8892
T_0080           77        -194.5210      -545.0160
T_0080           78        1749.5783      3115.1489
T_0080           79          78.8842      -688.4613
T_0080           80         -69.5444      -263.0689
