Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0091            1         856.3841      1224.1494
T_0091            2         465.2910       104.4059
T_0091            3         -19.2024      -227.7494
T_0091            4         286.0539       323.6709
T_0091            5         -91.1741       417.6362
T_0091            6         165.7497      -151.1679
T_0091            7        -388.0995     -1221.0169
T_0091            8         926.5473      2454.9112
T_0091            9          26.1073       567.6499
T_0091           10           5.0929      -268.5708
T_0091           11        1830.2015      2638.9370
T_0091           12         283.8472        93.3852
T_0091           13        -937.7035      -416.8788
T_0091           14        -704.8760     -1244.3218
T_0091           15         984.1760       894.5114
T_0091           16         198.5412      -198.0899
T_0091           17         724.2952       302.0219
T_0091           18        -594.8049       -82.5931
T_0091           19         -70.6510      -244.5367
T_0091           20          35.2498       731.0178
T_0091           21         349.8903       546.9363
T_0091           22         427.1521        81.6746
T_0091           23          19.8494       583.0707
T_0091           24        -501.7324      -607.5088
T_0091           25        -758.3800      -388.0609
T_0091           26        1282.8819       368.6820
T_0091           27         329.3176       316.4244
T_0091           28         278.7910       457.4024
T_0091           29        1312.3195      1672.9734
T_0091           30         392.7015       273.8810
T_0091           31        1087.8272       536.7537
T_0091           32        -888.3424     -1917.0554
T_0091           33        2173.3026      1706.4837
T_0091           34        -581.2815     -1151.7067
T_0091           35         609.2407       508.2568
T_0091           36         499.2164       468.9889
T_0091           37         -38.1075      -195.6265
T_0091           38       -3175.9991     -4790.5672
T_0091           39        1509.9302      3617.5254
T_0091           40         592.4436       909.7120
T_0091           41         654.7201       731.5292
T_0091           42        1737.1565      2274.7318
T_0091           43        -173.4726      -913.9411
T_0091           44        -383.9491     -1714.1810
T_0091           45         521.0564       448.5655
T_0091           46         126.3269       -29.5692
T_0091           47        -471.9673     -1690.1857
T_0091           48         787.5585      1713.6069
T_0091           49         834.9738      1381.5755
T_0091           50        -176.9183      -511.0088
T_0091           51        1295.8639      1942.0279
T_0091           52        1016.2704      1705.6875
T_0091           53        -673.8484     -1940.3324
T_0091           54         375.4938      -189.2301
T_0091           55        -148.9822      -528.7871
T_0091           56          56.3669       -21.4199
T_0091           57         210.6525       489.5229
T_0091           58        -856.0072     -2420.2449
T_0091           59         932.7975      2392.1131
T_0091           60        -759.2410     -2642.3420
T_0091           61         109.9266       953.3067
T_0091           62         781.4097      1222.8492
T_0091           63         136.8270      -163.5553
T_0091           64          84.2598      -193.7043
T_0091           65         303.6680        76.9003
T_0091           66         261.4539       972.5454
T_0091           67        -286.8436     -1434.0041
T_0091           68         390.0251       168.2527
T_0091           69        -988.9093     -2851.3389
T_0091           70         734.9303      2015.1175
T_0091           71        -354.2334     -1012.1714
T_0091           72        -724.2173     -1709.2046
T_0091           73        -470.8052      -917.7416
T_0091           74         125.6330       302.7532
T_0091           75         288.1675       508.8524
T_0091           76         -73.9289      -455.9965
T_0091           77         -95.8729      -281.0284
T_0091           78         261.9941      -774.2412
T_0091           79        -555.1076     -1759.2460
T_0091           80         408.8205       861.9817
