Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0038            1         249.2775      1395.9536
T_0038            2        -253.9953      -110.7882
T_0038            3         974.7537       913.9496
T_0038            4         122.9948       118.5961
T_0038            5         -11.5311      -102.4502
T_0038            6        -142.2413       -86.2863
T_0038            7         -99.4077      -185.8611
T_0038            8        -169.1612      -241.9720
T_0038            9         252.2269       234.1122
T_0038           10         -44.0788         1.1350
T_0038           11         123.5361       -17.6944
T_0038           12         402.7823      -152.6240
T_0038           13         -98.5364      -393.7290
T_0038           14          10.1393       461.8491
T_0038           15         -56.0510        44.0228
T_0038           16         -18.4829      -234.5456
T_0038           17        -276.9367       267.5660
T_0038           18        -208.1289      -511.5222
T_0038           19         343.3504       722.3912
T_0038           20          73.9683      1299.4065
T_0038           21        -224.4117      -872.1093
T_0038           22          16.9088       392.6731
T_0038           23         227.5003       327.3614
T_0038           24        -286.3879         1.7991
T_0038           25        -262.0595       107.2311
T_0038           26         206.0556       359.6980
T_0038           27         -75.3154        93.3253
T_0038           28         401.2151      1727.9805
T_0038           29         464.5045      1754.3207
T_0038           30        -332.6292         6.1709
T_0038           31        -338.4936      -361.3120
T_0038           32          22.4135       114.6853
T_0038           33         797.6200      1216.4407
T_0038           34        -262.5211      -282.9931
T_0038           35        -293.9109        21.7040
T_0038           36         698.9447      2281.2004
T_0038           37        -392.8220      -556.5227
T_0038           38        -733.5404      -699.2860
T_0038           39         -72.0396      -206.2317
T_0038           40         728.2460       889.9596
T_0038           41        -225.9584       484.7262
T_0038           42         200.7608      1156.7492
T_0038           43         -31.2341       711.5630
T_0038           44         -22.5973       207.7839
T_0038           45          36.8680      -133.3530
T_0038           46          39.3537        -6.0535
T_0038           47          30.2045       183.7000
T_0038           48          67.4602       997.4652
T_0038           49          -2.1556       487.5318
T_0038           50        -160.8111      -587.0127
T_0038           51         164.7466       201.7340
T_0038           52          90.8416        77.3402
T_0038           53          56.6207       176.1416
T_0038           54          39.0168       305.9061
T_0038           55          88.0949       -61.3811
T_0038           56         -44.4127      -103.1066
T_0038           57        -242.1833      -228.7449
T_0038           58          19.0314       130.4822
T_0038           59         119.2384        89.7214
T_0038           60         -11.0921      -138.6553
T_0038           61          98.8696       425.0586
T_0038           62         202.5495       727.2269
T_0038           63         134.0972       150.5053
T_0038           64        -105.5610      -473.8639
T_0038           65         120.8663      -181.9980
T_0038           66         129.4261       361.9324
T_0038           67        -114.9472      -165.7230
T_0038           68          60.9824       537.7246
T_0038           69         -96.4206      -168.2891
T_0038           70          71.3362       240.2121
T_0038           71        -114.0731      -166.4839
T_0038           72        -116.1399      -566.8465
T_0038           73        -115.0515       294.1457
T_0038           74         -38.2204       232.2668
T_0038           75        1071.8208       955.7090
T_0038           76         -66.0563       -61.9579
T_0038           77        -431.6706      -352.1389
T_0038           78         474.6089       322.2253
T_0038           79        -124.3900       394.8587
T_0038           80         421.4712       528.1670
