Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0110            1        -150.6238        92.4367
T_0110            2        -147.4703      -198.9966
T_0110            3          57.1973      -331.7119
T_0110            4       -2072.5334     -1569.5032
T_0110            5        1182.8467       663.6624
T_0110            6        -858.1875      -628.3154
T_0110            7        -587.8551      -693.3305
T_0110            8        -476.0018      -667.9864
T_0110            9        -638.9603      -182.5513
T_0110           10        -310.0465      -359.7675
T_0110           11        1747.1872       394.0616
T_0110           12         243.8513       738.5524
T_0110           13        -815.9026     -1413.2638
T_0110           14       -1978.8918     -1375.2630
T_0110           15        3667.0275      3051.2585
T_0110           16        -180.2802       507.1049
T_0110           17        -270.3635       145.3288
T_0110           18         588.0508       105.8550
T_0110           19        -232.0686         8.4705
T_0110           20          28.5306      -273.4962
T_0110           21        -233.7892       236.8497
T_0110           22        -796.1706      -445.7202
T_0110           23        -684.7173      -418.2723
T_0110           24       -1309.7919      -359.7727
T_0110           25        -743.8077       151.8837
T_0110           26        -216.5245      -105.3739
T_0110           27       -5526.6559     -3629.1454
T_0110           28          -6.9309      -307.6307
T_0110           29        -715.5402       212.1010
T_0110           30         740.8583       880.2586
T_0110           31        -156.3887        51.6862
T_0110           32         886.5545       721.9781
T_0110           33         -50.0772     -1280.5671
T_0110           34        -322.7684       173.8700
T_0110           35         153.7346      -446.0393
T_0110           36        -614.6871     -1070.9933
T_0110           37         855.9445       994.8162
T_0110           38       -1000.6388      -634.2141
T_0110           39        -129.7112      -247.7305
T_0110           40        -711.9204     -1307.5834
T_0110           41        1052.3936       606.6295
T_0110           42          98.2039       869.2528
T_0110           43        -445.0526      -105.4911
T_0110           44        -729.1985      -449.0339
T_0110           45        -351.9151      -856.6200
T_0110           46         174.6961       568.9944
T_0110           47        2011.7796      1519.8672
T_0110           48        -183.5069      -540.5929
T_0110           49         639.6233      -320.3611
T_0110           50       -1297.9661      -963.4371
T_0110           51         -24.6709       273.3530
T_0110           52         157.2954       366.6202
T_0110           53        -457.9895      -953.7649
T_0110           54        -128.2157      -478.1186
T_0110           55         332.1561       675.6022
T_0110           56        -159.9295     -1488.0845
T_0110           57         156.8476       387.0231
T_0110           58          69.7288        38.1991
T_0110           59         185.5013        22.3118
T_0110           60         236.3240       -44.8156
T_0110           61         185.8976       -42.5732
T_0110           62         109.8257      -184.4166
T_0110           63           7.7025      -229.8841
T_0110           64         473.5587       299.4071
T_0110           65       -1014.7715     -1415.2289
T_0110           66        -407.2045      -333.1650
T_0110           67        -440.9619      -440.6161
T_0110           68        1779.2118      1484.4608
T_0110           69         263.6198       449.9304
T_0110           70        -381.8525       -32.5665
T_0110           71        -263.8570       416.6600
T_0110           72        -492.8745      -825.9669
T_0110           73        -328.0606      -145.9861
T_0110           74       -1378.1891     -1392.8015
T_0110           75         -16.8485      1616.8307
T_0110           76        -191.9691       360.9333
T_0110           77         515.4664        26.9328
T_0110           78        -932.6670      -519.8743
T_0110           79         929.1732       356.8529
T_0110           80       -2080.5996      -523.4853
