Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0034            1        1902.4886      2143.1162
T_0034            2        -124.0061       176.4106
T_0034            3         865.4114       904.5383
T_0034            4          30.4792      -103.2354
T_0034            5        1432.4712      1814.1277
T_0034            6          97.3971        75.2160
T_0034            7         -22.4704      -152.5136
T_0034            8         522.4379       307.9411
T_0034            9        -698.9001      -565.6310
T_0034           10       -1208.3351      -933.1034
T_0034           11        2515.8495       894.1439
T_0034           12         393.4386      -232.4236
T_0034           13        1884.8073       491.5413
T_0034           14        -214.1916       -19.3992
T_0034           15        1658.6730      1392.3201
T_0034           16        -203.1472       -97.6507
T_0034           17        -636.1806      -279.8644
T_0034           18        -445.9274      -594.7054
T_0034           19         311.5452      -423.0964
T_0034           20        1844.9801       782.7658
T_0034           21        -685.9772      -299.0793
T_0034           22         962.9216       366.8843
T_0034           23         762.6405       195.1414
T_0034           24       -1962.6561     -1461.1106
T_0034           25       -1277.9737      -555.8475
T_0034           26        3024.9448      1819.2732
T_0034           27       -1575.0867      -632.0902
T_0034           28          89.7498       155.2632
T_0034           29         875.2378       257.5538
T_0034           30         407.4060       218.0657
T_0034           31        -141.9888        86.5757
T_0034           32         -32.2455      -777.1794
T_0034           33         157.1514       332.2471
T_0034           34        -841.6838       367.6704
T_0034           35       -2841.4799     -2313.8088
T_0034           36        -617.6626       238.4337
T_0034           37        1153.9001      1118.8019
T_0034           38        -492.6680     -1681.6892
T_0034           39        -211.5521       -79.6165
T_0034           40         487.0934       269.9098
T_0034           41        1743.4926       374.8397
T_0034           42        1690.1602      1149.3700
T_0034           43         169.9350       198.5349
T_0034           44        -828.4493      -659.9402
T_0034           45         935.7533       825.1629
T_0034           46        1441.3963       740.4876
T_0034           47        2619.7063       769.1724
T_0034           48        1107.8709       795.5490
T_0034           49         763.5658       407.6595
T_0034           50       -1417.8637      -378.6592
T_0034           51        -223.0167      -670.9253
T_0034           52         -74.1262      -182.3978
T_0034           53         539.2817       535.8299
T_0034           54         394.7464      -972.3195
T_0034           55        -143.0421      -113.3078
T_0034           56         -83.9965      -494.4160
T_0034           57         250.6024       942.0196
T_0034           58         652.1034      -140.0448
T_0034           59        1916.3017      2096.5170
T_0034           60         886.5149       651.8987
T_0034           61         -83.5370       243.0475
T_0034           62        1909.0740       787.6713
T_0034           63        1388.6589      1695.1493
T_0034           64        2124.1914      1823.2450
T_0034           65        -115.0773      -407.5468
T_0034           66        1205.3808       939.2076
T_0034           67         216.3612      -520.5490
T_0034           68        -541.1715      -415.2090
T_0034           69         809.3470       314.5721
T_0034           70        2039.2591      1591.9988
T_0034           71          80.3671         0.9094
T_0034           72        1210.2252       379.0916
T_0034           73        2369.6663      2335.2635
T_0034           74         457.3638       118.9399
T_0034           75        3082.7045      1783.1882
T_0034           76        2530.5770      1981.2514
T_0034           77        1101.9842       136.8456
T_0034           78         640.1527      -112.3190
T_0034           79        1885.1682       100.6408
T_0034           80         -83.1906       284.7012
