Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0176            1         878.7624       447.9382
T_0176            2         289.9523      -369.9221
T_0176            3         319.1254       332.4355
T_0176            4         380.7355       357.9992
T_0176            5         396.5077       505.0616
T_0176            6        -661.4208     -1751.8906
T_0176            7         122.3696       109.8764
T_0176            8         314.5457       177.5929
T_0176            9        -381.0134       220.6874
T_0176           10         195.3716      -299.3521
T_0176           11         452.3987       -15.0778
T_0176           12         544.2373       217.6845
T_0176           13         460.0127       -70.5877
T_0176           14          99.6881       445.6540
T_0176           15          89.6568       -42.5440
T_0176           16         607.3260       598.6219
T_0176           17         681.0646      1078.7312
T_0176           18         352.9433       255.4128
T_0176           19         481.8556       213.9246
T_0176           20        1474.1360        14.7651
T_0176           21        -231.4973      -390.7946
T_0176           22        1545.0325        28.3820
T_0176           23         968.6421       332.8075
T_0176           24        -358.8553      -247.7042
T_0176           25        1236.3489       827.7421
T_0176           26        1192.3582       420.6935
T_0176           27        -105.1137      -184.0551
T_0176           28         991.7219         5.6614
T_0176           29         734.7753       669.6910
T_0176           30         720.7053       958.9058
T_0176           31          87.4618        32.2887
T_0176           32        -171.1060        13.0543
T_0176           33          68.0162       106.6834
T_0176           34         189.2364       690.5735
T_0176           35         -50.9671       -30.6298
T_0176           36         231.1082       690.8546
T_0176           37           1.3258       582.5673
T_0176           38          77.2011       -22.8359
T_0176           39         938.6436       233.4373
T_0176           40         376.3116       237.4723
T_0176           41         922.7170       914.3167
T_0176           42         596.8627       192.5095
T_0176           43         355.7026       413.7138
T_0176           44        -342.0827      -334.4761
T_0176           45         628.7189       324.6424
T_0176           46        -136.2378       -82.9279
T_0176           47        1775.1733       418.7594
T_0176           48         149.7241      -278.9687
T_0176           49         881.1498       907.4571
T_0176           50          29.6471       -99.9390
T_0176           51        1118.4810       571.7712
T_0176           52          64.8540       170.4663
T_0176           53         535.1470       635.0065
T_0176           54           7.4256       191.6467
T_0176           55        -482.8573     -2131.5377
T_0176           56         290.2457       417.9647
T_0176           57        -147.9778      -148.9018
T_0176           58         460.6396       885.2818
T_0176           59         306.9419       880.8147
T_0176           60         266.9512     -1174.3209
T_0176           61         418.3982        59.3832
T_0176           62        1374.8995      2041.7115
T_0176           63         989.5607      1173.9615
T_0176           64         199.2698      -335.2807
T_0176           65        -147.2975        25.1954
T_0176           66        1213.8020       394.3573
T_0176           67         388.9183       625.5356
T_0176           68          47.1532      1333.6025
T_0176           69         640.7668       574.2628
T_0176           70         584.3971       495.3836
T_0176           71         760.2791      -537.8055
T_0176           72         102.9157       228.3422
T_0176           73        2500.5759      2625.7158
T_0176           74         -29.2688      -931.0841
T_0176           75        2010.0132       725.7413
T_0176           76         464.1053      -231.7413
T_0176           77         299.6327      1230.7641
T_0176           78         -66.2144      -260.8379
T_0176           79         499.8978       721.5424
T_0176           80        1426.7752      -158.9283
