Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0068            1         234.8817      1430.9182
T_0068            2        -777.8074      -474.9324
T_0068            3       -1192.5937      -157.8752
T_0068            4       -1157.6409     -1481.5760
T_0068            5         354.7656       415.1282
T_0068            6        -121.6805       350.2811
T_0068            7        -282.2273      -566.3783
T_0068            8         -47.3754      -284.8813
T_0068            9        -247.6674       -18.6891
T_0068           10       -2479.9519     -2376.4783
T_0068           11       -1079.0703     -1101.0936
T_0068           12         733.6403      -184.5907
T_0068           13         556.9372       925.1746
T_0068           14       -2514.0312     -1782.8929
T_0068           15         200.3002        82.1072
T_0068           16        -574.3100       -98.0444
T_0068           17        -501.2039     -1244.1768
T_0068           18         202.7894       359.2123
T_0068           19       -1140.4792     -3819.7904
T_0068           20          85.1445       989.7643
T_0068           21         219.2873       -92.7230
T_0068           22        -673.0069      -777.2478
T_0068           23        1097.6566      2939.9439
T_0068           24        1400.5589      -127.6932
T_0068           25       -2524.2141     -1360.2351
T_0068           26         279.0048       878.1582
T_0068           27         894.4846       995.7097
T_0068           28        1829.6542      1340.9594
T_0068           29         460.4975       983.0013
T_0068           30        -157.9716      -451.2453
T_0068           31        -911.2053      -750.5023
T_0068           32        -317.0635        46.8836
T_0068           33        -340.8249       517.5059
T_0068           34        -637.2213      -715.9771
T_0068           35       -2226.9184      -913.0530
T_0068           36       -1111.0889      -470.8107
T_0068           37        -828.6415     -1142.3664
T_0068           38       -2703.1154     -2287.5367
T_0068           39         632.6399        64.2328
T_0068           40        -742.3694     -1990.8024
T_0068           41         540.6854     -1928.3136
T_0068           42        -548.5120       154.0405
T_0068           43         223.5903       374.7338
T_0068           44         437.2948       843.9335
T_0068           45        -536.4472      -262.2282
T_0068           46        -346.8242     -1095.7861
T_0068           47         -72.5656       385.0279
T_0068           48        1153.0971      1548.2836
T_0068           49         202.7339       827.1858
T_0068           50         191.6333       276.4539
T_0068           51        -859.5180      -484.1828
T_0068           52         907.7830      1180.0419
T_0068           53         516.7802      -606.0357
T_0068           54         147.2116       697.9781
T_0068           55         366.1139     -2943.8028
T_0068           56         512.7190       595.4220
T_0068           57        -220.6419       650.6370
T_0068           58       -1123.9926     -1101.5693
T_0068           59        1099.3299      2053.7856
T_0068           60        1694.8546      2302.2509
T_0068           61        1621.7530      1991.8944
T_0068           62        1120.7955      2597.3506
T_0068           63           7.5303      -570.7298
T_0068           64         186.2445      1677.0057
T_0068           65        -132.8523      -341.1667
T_0068           66         365.2723      -527.2656
T_0068           67         797.3403      1518.7435
T_0068           68        2587.0076      2388.1542
T_0068           69         340.2519       899.8835
T_0068           70        1338.3868       669.9610
T_0068           71        3534.5437      2194.3340
T_0068           72        2959.7504      1645.1163
T_0068           73         218.6193      -507.6246
T_0068           74        2463.6850       860.5918
T_0068           75        -428.9149      1155.5644
T_0068           76        1787.2382      1606.8713
T_0068           77         406.5773      -293.6118
T_0068           78        2086.4581      3048.5418
T_0068           79        3041.5775      2962.3487
T_0068           80       -1037.4407     -2782.5460
