Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0056            1        2525.5883      2256.9021
T_0056            2        1201.6622       513.6815
T_0056            3        2363.3848      2305.2510
T_0056            4          74.8879       580.2444
T_0056            5        -863.4849      -719.8616
T_0056            6        -327.2716       -57.8363
T_0056            7        -462.3040        59.5723
T_0056            8         432.9902       221.1322
T_0056            9         338.4738       533.1031
T_0056           10       -1023.6800     -1080.7332
T_0056           11         978.4271      1028.8739
T_0056           12         562.5589       105.5956
T_0056           13        -747.2441      -392.8321
T_0056           14         480.6370       304.3745
T_0056           15         315.2600       577.2948
T_0056           16        -183.0861        68.1509
T_0056           17        -383.5910      -436.5541
T_0056           18        -482.6133      -632.7544
T_0056           19         348.1590       231.2811
T_0056           20         568.0693       874.3168
T_0056           21         165.1978        15.1364
T_0056           22          45.7840       670.0154
T_0056           23         466.3645       235.3267
T_0056           24         -11.0926        48.2130
T_0056           25        -406.2122     -1090.6598
T_0056           26        -320.1159       149.6892
T_0056           27        -354.3552      -226.6879
T_0056           28         140.4134        13.3105
T_0056           29         255.2480      -112.0508
T_0056           30        2266.0728      2573.4429
T_0056           31        1596.0102       762.0875
T_0056           32        -414.3602      -323.5994
T_0056           33         220.3161        -3.1277
T_0056           34         997.4574       381.7545
T_0056           35        -533.0141      -620.9012
T_0056           36        -112.4191       -49.9268
T_0056           37         722.0175      -114.6421
T_0056           38        -840.8095      -427.3561
T_0056           39         400.2052       322.5563
T_0056           40         -50.4504        44.2532
T_0056           41        -249.6429      -312.0534
T_0056           42        1849.5643      1623.6329
T_0056           43         901.4870       864.1890
T_0056           44         489.5364      1056.0929
T_0056           45        1554.2096       279.8569
T_0056           46         618.5577      -281.7282
T_0056           47        -140.9163       177.1888
T_0056           48         902.1852       147.0956
T_0056           49         419.1634       484.4074
T_0056           50         709.8083       466.5359
T_0056           51        1185.5377      1026.4395
T_0056           52        -113.3168        68.1500
T_0056           53        -501.6004      -475.9605
T_0056           54         216.5881       348.0580
T_0056           55           3.6729       127.6122
T_0056           56         298.9312       895.7093
T_0056           57        -269.3613       191.4044
T_0056           58         370.8016        83.5453
T_0056           59         238.1504       520.1036
T_0056           60        -385.4674      -341.8328
T_0056           61        1415.6513      1860.4101
T_0056           62         170.9475      -262.2212
T_0056           63          71.2182         0.8186
T_0056           64         191.1645       595.0808
T_0056           65        -794.9605       151.4080
T_0056           66         426.1846       499.9178
T_0056           67         588.4370       296.1961
T_0056           68         -42.8519       731.8886
T_0056           69         123.5060      -347.5300
T_0056           70        1263.7547      1757.7045
T_0056           71        1422.8496      1477.9454
T_0056           72        -516.2625     -1258.7027
T_0056           73        1490.3767      1505.3748
T_0056           74         280.5943       834.6811
T_0056           75         949.2032      1347.5039
T_0056           76         928.4886       405.8381
T_0056           77         512.8893       498.7126
T_0056           78        -544.0382      -823.2998
T_0056           79          31.9280      -180.5023
T_0056           80         525.8213      1106.4088
