Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0036            1         591.9842       724.1483
T_0036            2         401.0563       149.9894
T_0036            3          23.5876      -152.8916
T_0036            4         325.6671      -141.8140
T_0036            5       -1108.1694      -613.7442
T_0036            6         173.7214        -7.6662
T_0036            7          73.2104      -433.8637
T_0036            8         515.3575       598.4664
T_0036            9          97.7642      -369.0780
T_0036           10         749.7743      -146.9326
T_0036           11        3280.4418      2442.0515
T_0036           12        1418.0235      1347.5724
T_0036           13          12.6254      -482.5199
T_0036           14         -37.1873       280.5392
T_0036           15         312.5938       -10.9533
T_0036           16         864.2475       326.9796
T_0036           17        -186.0429       288.8626
T_0036           18          72.5741        -1.8202
T_0036           19         669.6271       220.6625
T_0036           20        2566.4177       450.2754
T_0036           21         187.9616      -135.0177
T_0036           22         881.0342      -225.8342
T_0036           23         143.9278      -107.4453
T_0036           24       -1183.4687      -605.2394
T_0036           25        -137.1089       333.3967
T_0036           26          21.9205       -10.1407
T_0036           27        1219.5225       490.3175
T_0036           28        -149.0545       370.0831
T_0036           29         514.9128        68.6657
T_0036           30         120.8143       141.6791
T_0036           31         494.8284       165.5919
T_0036           32         397.5557      -135.9102
T_0036           33       -2196.9338     -3012.9520
T_0036           34        -197.0603      -147.7568
T_0036           35         -77.1088        53.0028
T_0036           36        -400.4022      -212.6299
T_0036           37         497.3188       282.3878
T_0036           38        -740.4139      -938.2635
T_0036           39          16.6993       101.2335
T_0036           40        1590.6218      1007.5996
T_0036           41         265.1938      -122.8444
T_0036           42        -185.3977      -227.5233
T_0036           43         -76.4283      -208.0030
T_0036           44         -32.4092      -562.0760
T_0036           45         -13.5877      -422.4189
T_0036           46         220.7236        63.4047
T_0036           47        5213.7113      2897.7514
T_0036           48         766.8131       292.2854
T_0036           49         -76.5416       -63.7979
T_0036           50         266.6605       356.2789
T_0036           51         315.2533       322.5118
T_0036           52        -180.7774       -85.9837
T_0036           53         189.1492       123.3568
T_0036           54        -191.8237      -124.1192
T_0036           55        -131.4323      -213.4184
T_0036           56        -198.1228       172.5914
T_0036           57         820.8547       205.8510
T_0036           58        -200.4725      -344.2176
T_0036           59         183.8044       956.5743
T_0036           60       -1114.4632      -173.6535
T_0036           61        -797.6248     -1165.9927
T_0036           62        1417.0898       744.5531
T_0036           63          72.5394       381.5947
T_0036           64        1964.6783       608.9931
T_0036           65        -273.7819        78.1180
T_0036           66         597.8246       133.0224
T_0036           67         298.2343       627.0865
T_0036           68         654.1861       174.9915
T_0036           69        -557.3980        26.4444
T_0036           70         923.0650      1527.0119
T_0036           71         555.9766       436.0508
T_0036           72       -2841.8135     -1718.2377
T_0036           73        1883.0620       778.8263
T_0036           74         293.1332       446.3719
T_0036           75        2482.4286       779.8892
T_0036           76         746.9599      -522.3026
T_0036           77        -598.7343      -106.1806
T_0036           78         752.7556       274.7914
T_0036           79          12.6683         1.9706
T_0036           80          19.1927      -453.7432
