Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0145            1       -5268.0761     -5635.1243
T_0145            2         366.6473       201.2138
T_0145            3        1341.6328      1368.3500
T_0145            4        -313.0683       -86.8614
T_0145            5        1785.4586      2083.7711
T_0145            6        -591.0135        29.8291
T_0145            7        -324.9029       117.9416
T_0145            8        -188.7406      -118.6479
T_0145            9        1060.4708      1486.6624
T_0145           10         298.9031       160.7860
T_0145           11         218.8981        42.9838
T_0145           12         484.1534       251.3980
T_0145           13        -345.8848       227.4080
T_0145           14         125.8511       -78.5045
T_0145           15         333.7472       566.1124
T_0145           16         -30.9676      -284.3460
T_0145           17         -20.2577       -21.2475
T_0145           18        -242.7969       422.5291
T_0145           19          23.4888      -490.9233
T_0145           20         538.6173       529.9215
T_0145           21         -57.5770      -110.2801
T_0145           22        1727.4205      1663.0224
T_0145           23          74.0946       412.8264
T_0145           24         202.5735       239.6552
T_0145           25         593.9891        78.9672
T_0145           26         -58.3358        71.3723
T_0145           27         133.3563       -41.7433
T_0145           28         785.1373       697.9713
T_0145           29         452.5029      -365.9537
T_0145           30         479.5638        38.8080
T_0145           31        -417.0452      -386.7369
T_0145           32         269.3964       341.0746
T_0145           33         391.8614       433.2017
T_0145           34        -270.0019       -64.1080
T_0145           35        1015.5902      1208.6924
T_0145           36         -18.7888       295.1132
T_0145           37        -277.0569      -723.6471
T_0145           38        -476.0179      3873.3191
T_0145           39         -23.4558     -1407.0750
T_0145           40          88.7044       216.9665
T_0145           41        1098.5757    -33756.6878
T_0145           42         435.0540       593.2839
T_0145           43        -318.9565      -584.4837
T_0145           44        -383.4801      1490.4492
T_0145           45        2312.2678      -459.6274
T_0145           46         404.9642    -21653.9882
T_0145           47         662.6128      -280.2952
T_0145           48         552.5889       451.0186
T_0145           49         984.0031    -13054.0897
T_0145           50         -70.6806      -419.5115
T_0145           51        1037.2169     -1228.0233
T_0145           52        -357.1499      -393.4216
T_0145           53         273.9555     -2053.7139
T_0145           54         440.3278    -22884.9001
T_0145           55         610.4475     -1918.1220
T_0145           56         698.5274    -43581.5796
T_0145           57        -454.5242     -4900.9895
T_0145           58        1032.6474     12706.4856
T_0145           59         183.6685    -38684.3604
T_0145           60        -257.7709    -14882.3769
T_0145           61         207.0905     -4073.9610
T_0145           62         124.0751      1614.3317
T_0145           63         672.5901    -11574.6162
T_0145           64         181.4596      -453.3775
T_0145           65        -531.2930     -1678.0203
T_0145           66         108.8899     -7101.8031
T_0145           67        -325.4399     -5684.2515
T_0145           68         334.8477    -31290.3011
T_0145           69        -325.2002    -11192.1130
T_0145           70         394.8960    -52247.6238
T_0145           71        4139.8813      7040.5567
T_0145           72         283.2429     -1293.9193
T_0145           73        4065.3344     -6834.9946
T_0145           74       -1192.1215     -1829.0613
T_0145           75        5018.5547      2967.5127
T_0145           76        1170.2478    -23233.9460
T_0145           77        1048.1936     -3784.4649
T_0145           78        -764.1924      9911.1798
T_0145           79         515.8289      6700.2630
T_0145           80        1101.6332     -3524.7321
