Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0163            1          26.8258       236.8914
T_0163            2         265.4856      1081.3273
T_0163            3         663.6011       843.0958
T_0163            4         437.4824       946.1585
T_0163            5         255.1619       495.5785
T_0163            6          77.4749        70.3478
T_0163            7         473.0875       456.3987
T_0163            8         418.1286      2147.6589
T_0163            9        -300.6923        59.3280
T_0163           10        -223.3644       477.5114
T_0163           11        -934.6269       -65.2896
T_0163           12        1467.3149      1674.8271
T_0163           13        -917.3614       289.2122
T_0163           14         435.6102        -8.2731
T_0163           15         238.0361      1957.2732
T_0163           16        3155.2282      2141.8546
T_0163           17       -5062.0601     -5591.6903
T_0163           18        1710.1306      1947.0347
T_0163           19         918.3476      3441.4351
T_0163           20         837.9092       670.6805
T_0163           21        1144.2612      1161.1584
T_0163           22        -976.7777     -1986.6861
T_0163           23         485.4899       641.4768
T_0163           24       -1901.7577       242.0260
T_0163           25        2694.1184      3267.9001
T_0163           26        1622.5974       590.3026
T_0163           27        1271.5414       809.6961
T_0163           28        2681.6711      1223.5925
T_0163           29         637.6714       960.1999
T_0163           30        1965.5280       683.3160
T_0163           31       -2449.4811     -2032.1205
T_0163           32        -488.3268      -675.4634
T_0163           33        3555.5465      2231.6785
T_0163           34         471.6173       588.6092
T_0163           35         432.5277       896.1311
T_0163           36        1477.2658      2400.4038
T_0163           37         136.3123       -97.1949
T_0163           38        1559.6066      1534.6543
T_0163           39         855.7662      1897.4196
T_0163           40        1815.5233      2290.1900
T_0163           41        -199.7697         8.6426
T_0163           42         -63.4607       237.9914
T_0163           43        -126.0656       282.0146
T_0163           44         -60.0714      -157.8440
T_0163           45        -237.1850       768.1817
T_0163           46          81.0855       745.4751
T_0163           47        5866.5948      5220.3538
T_0163           48         958.9556      -642.8593
T_0163           49         131.1403       268.0395
T_0163           50        1589.7427      1175.6662
T_0163           51       -1469.0896      -623.3638
T_0163           52        2122.5021      1697.1400
T_0163           53         584.5779      1517.3244
T_0163           54        2059.5982      1200.2178
T_0163           55       -1020.3866      -137.1189
T_0163           56         453.6295        -8.2354
T_0163           57         463.1080       625.9487
T_0163           58         674.7193       675.2199
T_0163           59        2862.0574      1410.5951
T_0163           60         412.9006      -181.5271
T_0163           61        1020.2425       924.6043
T_0163           62         582.9700      1038.9920
T_0163           63       -1623.1993      1114.7868
T_0163           64         299.5017         3.8532
T_0163           65        -735.0512      -129.8946
T_0163           66        6863.6037      5208.3888
T_0163           67         155.3819       715.4345
T_0163           68        -205.0822       -10.3860
T_0163           69         466.1984      1172.6427
T_0163           70       -2334.8758     -1126.7913
T_0163           71        4378.8785      2233.1573
T_0163           72       -1522.0589       -10.6090
T_0163           73         200.3506       253.4330
T_0163           74         416.7955       237.8098
T_0163           75         848.1115      1321.6779
T_0163           76         656.7705       633.9354
T_0163           77         768.5694      1192.7633
T_0163           78         702.4676       -82.9118
T_0163           79       -1269.9972       335.9378
T_0163           80        1822.3638       746.4360
