Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0088            1        1967.2582      1353.4131
T_0088            2        1340.4241      1169.0704
T_0088            3         607.0989       603.7837
T_0088            4         251.7814      -122.2040
T_0088            5        -325.8390        28.5426
T_0088            6        1212.5603       632.2404
T_0088            7        2033.6663       984.2779
T_0088            8         260.3105       256.7577
T_0088            9        -137.6874        22.2501
T_0088           10        2044.6769       906.6422
T_0088           11        1952.7332      1480.0467
T_0088           12         258.7031      -123.1949
T_0088           13         291.5873      -223.0612
T_0088           14       -1029.9728     -1035.2076
T_0088           15         324.2947       239.5841
T_0088           16        -305.1068       314.2579
T_0088           17        1334.4669      1595.4656
T_0088           18        1027.7209       730.0699
T_0088           19        -276.5090       418.0465
T_0088           20         422.6384       522.6836
T_0088           21         801.2929       890.9694
T_0088           22        -451.1801        46.4918
T_0088           23        -473.4811       219.5301
T_0088           24        1087.7168       653.0308
T_0088           25       -1861.0765     -1059.2647
T_0088           26         857.5473       445.2558
T_0088           27         321.3535      -210.9879
T_0088           28        -129.3029      -478.1919
T_0088           29         719.4079       140.8799
T_0088           30        1101.7502       704.5747
T_0088           31         933.6750       624.9711
T_0088           32        1023.0045       524.4345
T_0088           33        1411.3991       868.9089
T_0088           34        1052.8817       691.4674
T_0088           35       -2272.9641     -2294.5839
T_0088           36        1423.4514      1517.3745
T_0088           37        1032.2037       286.0796
T_0088           38         -31.7587      -791.3658
T_0088           39         544.6874       188.0758
T_0088           40         499.4026       -85.9193
T_0088           41         799.0681       167.9841
T_0088           42         539.5536       239.3999
T_0088           43         243.0334       181.8455
T_0088           44        -457.7187      -140.5688
T_0088           45         230.2290       261.3165
T_0088           46         173.6287       -26.8941
T_0088           47         538.9888       208.7127
T_0088           48         467.8590       139.0539
T_0088           49        -335.7086      -224.9189
T_0088           50       -1111.2424      -917.9726
T_0088           51        1346.2974       708.0489
T_0088           52         981.3526       590.3040
T_0088           53         429.6748      -152.6759
T_0088           54        1075.0218       321.6560
T_0088           55           0.7055        14.1910
T_0088           56        1633.7054       502.3611
T_0088           57        2432.8624       748.4662
T_0088           58       -1600.0837      -784.7108
T_0088           59        -140.6160       144.6225
T_0088           60       -1485.1176      -113.5176
T_0088           61        -220.3291       413.8856
T_0088           62        1417.6625      1952.9087
T_0088           63        -544.9745      -298.2541
T_0088           64       -1549.3083      -288.5759
T_0088           65         637.8107       428.9024
T_0088           66        2052.0814      1278.0444
T_0088           67        2744.0902      1156.9414
T_0088           68        -502.7863      -106.9222
T_0088           69       -2131.1558      -905.4322
T_0088           70       -1991.1156      -224.0843
T_0088           71        -785.9909      -219.7953
T_0088           72       -3241.3660     -1989.8717
T_0088           73        2134.1395       798.2820
T_0088           74        -278.5823       364.7776
T_0088           75          46.3589       279.4589
T_0088           76         653.8647       201.7674
T_0088           77         455.3518       111.1799
T_0088           78          14.9593         8.8375
T_0088           79        -400.7579      -384.0311
T_0088           80         689.6082        20.4488
