Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0065            1         546.6309        75.9087
T_0065            2         189.3922        71.9437
T_0065            3         715.0270       198.0845
T_0065            4        -152.4631      -407.5281
T_0065            5         609.7777       622.9490
T_0065            6          33.4301       100.0274
T_0065            7         -46.5643        47.8026
T_0065            8         -11.9176      -162.7299
T_0065            9          45.2679      -129.3032
T_0065           10        -501.1699     -1037.6787
T_0065           11         -89.1612      -207.3901
T_0065           12         410.9119       346.7367
T_0065           13        -254.2658      -191.9534
T_0065           14        -155.6268       -64.4034
T_0065           15          32.5675      -256.4512
T_0065           16          51.6626       366.3754
T_0065           17         -43.9990      -141.7415
T_0065           18        -127.7403      -245.7842
T_0065           19        -117.1814      -103.4982
T_0065           20         560.2812       529.9008
T_0065           21        -439.7590     -1686.7083
T_0065           22         433.8009       217.4999
T_0065           23         -24.9291       104.3384
T_0065           24         121.3113       120.1555
T_0065           25         400.2856       -92.8420
T_0065           26         230.2713         8.3235
T_0065           27         -48.6267       -12.3984
T_0065           28         -85.0482      -470.8917
T_0065           29        1056.4659      1017.1500
T_0065           30          -9.0008      -242.6781
T_0065           31        -129.0031      -560.9594
T_0065           32           9.1429       134.5943
T_0065           33         823.8564       593.0628
T_0065           34         464.5886      1110.2134
T_0065           35       -1878.3279     -3459.1529
T_0065           36         619.2567       468.3664
T_0065           37         -88.9005      -234.0589
T_0065           38       -1564.2508     -2353.3641
T_0065           39          -8.5183       108.3078
T_0065           40        -795.6923     -1668.7682
T_0065           41       -1155.0559      -961.9855
T_0065           42        -696.8052     -1770.0692
T_0065           43          17.3381       -34.0179
T_0065           44         171.8264       487.8861
T_0065           45           8.5928       -25.3642
T_0065           46         339.0390       919.3149
T_0065           47        3764.3786      3156.9017
T_0065           48         373.1567       790.1149
T_0065           49         110.2878       -79.4307
T_0065           50        -173.5893      -140.3408
T_0065           51         286.3569       140.3434
T_0065           52        -359.5703      -984.0547
T_0065           53         400.9486       342.2919
T_0065           54         116.1430       207.2648
T_0065           55         230.4068       434.4213
T_0065           56         704.4866       616.1237
T_0065           57          30.2439       300.9786
T_0065           58         240.5260       223.8813
T_0065           59         474.1413       731.1698
T_0065           60         354.3593       694.6491
T_0065           61         -61.1926       124.7598
T_0065           62         571.8502       709.9373
T_0065           63         440.6322      1015.9997
T_0065           64          -2.3480       -14.5698
T_0065           65           0.1071       -35.7649
T_0065           66        1310.2731      1038.2997
T_0065           67         103.0492       289.5271
T_0065           68         247.0556       389.5381
T_0065           69        -168.1125      -118.2201
T_0065           70         489.8003       528.7729
T_0065           71         956.8634       671.2254
T_0065           72        -150.5965       224.2629
T_0065           73         604.9533       317.5977
T_0065           74       -1815.7035     -2437.0541
T_0065           75        2095.5689      3378.4293
T_0065           76         358.7081       877.3619
T_0065           77         609.5213       896.5243
T_0065           78         734.3434       141.2054
T_0065           79        1370.9211      1701.2223
T_0065           80         835.4121       975.0484
