Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0114            1         270.9560       260.5828
T_0114            2         -52.1661        99.5210
T_0114            3         330.1777       495.2488
T_0114            4        -622.0577      -698.4361
T_0114            5         733.9891       445.0103
T_0114            6         -43.4680        38.9488
T_0114            7       -1389.8403     -1037.2469
T_0114            8         355.2376       392.2884
T_0114            9         859.3282       372.8267
T_0114           10         259.0936       325.6692
T_0114           11         300.5749      1287.3334
T_0114           12          52.7914       294.7274
T_0114           13        -479.1206      -608.2601
T_0114           14          26.2274      -296.4328
T_0114           15          69.2463       320.0434
T_0114           16         -25.3731       202.0623
T_0114           17         181.5208       692.8351
T_0114           18         399.1873       316.7969
T_0114           19         515.1019       900.2644
T_0114           20         174.3183       194.7132
T_0114           21         123.6508       655.9906
T_0114           22         502.7480       882.2583
T_0114           23          54.1094      -411.8906
T_0114           24       -2068.0960     -2761.9948
T_0114           25        -414.5977       100.0511
T_0114           26          52.3440       952.0761
T_0114           27         576.4325       358.9272
T_0114           28          80.6274       172.5135
T_0114           29         102.1322       103.7762
T_0114           30         208.6972      -233.0317
T_0114           31        -116.4983       -24.6347
T_0114           32         107.0866       443.2151
T_0114           33         163.2285       898.6068
T_0114           34        -377.3531      -509.2460
T_0114           35        1240.9222      1491.2660
T_0114           36          81.3491      1091.1766
T_0114           37          74.5142       148.5772
T_0114           38         379.1573       216.6401
T_0114           39        -131.2524       223.5243
T_0114           40          23.6473       398.3952
T_0114           41         521.2904       937.9351
T_0114           42         254.3025        96.9474
T_0114           43         481.4859      1628.1598
T_0114           44        -935.4041      -532.2079
T_0114           45         174.1693       846.4686
T_0114           46         667.3667       731.8210
T_0114           47         423.0241      1247.4905
T_0114           48         169.2834       497.9288
T_0114           49          98.7410       -86.1460
T_0114           50         162.5190      -176.5799
T_0114           51         572.6813       200.2086
T_0114           52         327.5652       741.9673
T_0114           53         509.5429       353.0857
T_0114           54         402.5566       957.6116
T_0114           55       -1903.6012     -2504.7896
T_0114           56         238.4298       699.1262
T_0114           57        -490.5856     -1189.3325
T_0114           58         217.1751       594.9045
T_0114           59          85.7818       139.9613
T_0114           60        -171.2457      -203.8559
T_0114           61         261.6229      1175.3217
T_0114           62         345.9591       637.3683
T_0114           63          70.8447       304.5272
T_0114           64         163.0286       -23.4044
T_0114           65          31.6119        10.0984
T_0114           66         260.1243       400.2935
T_0114           67          -3.8079       381.1943
T_0114           68         369.9487       415.7848
T_0114           69        -173.5622      -362.2159
T_0114           70          -7.4496       -81.5050
T_0114           71         512.5266       311.6332
T_0114           72        -628.7736      -565.9180
T_0114           73        1790.8198      2375.4242
T_0114           74         638.8591       747.8236
T_0114           75        -104.9626        82.1730
T_0114           76         396.5677       331.8791
T_0114           77         -88.9750      -125.8890
T_0114           78          87.1753       155.9360
T_0114           79         888.3985      1315.1468
T_0114           80        2689.4135      1470.4936
