Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0061            1        1578.1694       755.5527
T_0061            2        -911.1801     -1781.9447
T_0061            3         554.7914       446.5088
T_0061            4         169.3548        96.1159
T_0061            5         474.8434       363.9246
T_0061            6       -2827.7551     -3676.7933
T_0061            7          30.0432       261.0297
T_0061            8       -1129.0804      -954.5617
T_0061            9         377.6246       518.1775
T_0061           10       -1289.3057     -2771.8356
T_0061           11         233.7455       141.6663
T_0061           12         458.1398       738.8749
T_0061           13         209.8131       564.4196
T_0061           14        -596.1237      -552.1474
T_0061           15        2262.7507      3003.2152
T_0061           16        -788.8137     -1384.0879
T_0061           17        1388.6913      2137.9716
T_0061           18       -1803.0396     -2421.2088
T_0061           19         698.8176      1429.6626
T_0061           20        1664.0436       546.2723
T_0061           21        -190.7655      -552.5549
T_0061           22        6763.8774      6867.9801
T_0061           23        1634.6373      1578.4850
T_0061           24       -2607.7025     -3920.3106
T_0061           25        -810.8143     -1535.7098
T_0061           26        4271.9070      6534.3374
T_0061           27         300.0251       -57.3627
T_0061           28        -846.7799     -1121.3886
T_0061           29         644.1146      2098.8529
T_0061           30         223.2123       522.2308
T_0061           31         296.1174       872.2650
T_0061           32       -1837.6764     -2199.4901
T_0061           33        3069.1298      3216.6565
T_0061           34       -1078.3943     -2234.2317
T_0061           35          84.6746      -833.7281
T_0061           36        1952.3059      2682.0091
T_0061           37        2173.7461      1874.2684
T_0061           38        1442.0674      1317.8749
T_0061           39        6701.9207      6415.3338
T_0061           40        -258.4312      -299.1938
T_0061           41         378.9118       650.2307
T_0061           42        2171.0882      1919.1464
T_0061           43        5105.5023      6410.4715
T_0061           44        1037.6092       847.9003
T_0061           45         783.1610      1266.3992
T_0061           46        -413.1525     -1284.7780
T_0061           47        8345.5132      9309.6578
T_0061           48        1499.2498      1801.4849
T_0061           49         968.5969      1728.9860
T_0061           50        -216.4832       -70.4681
T_0061           51         727.6876       979.8883
T_0061           52         662.2439      1090.6461
T_0061           53       -1033.8356     -1128.7208
T_0061           54         639.1814       924.4318
T_0061           55       -1979.4541     -3264.7307
T_0061           56        -919.1211     -1379.2098
T_0061           57         890.6676       960.3925
T_0061           58       -1573.5543     -3200.8632
T_0061           59        2014.0278      2659.1417
T_0061           60        -326.8944       -87.4376
T_0061           61         620.0382     -1176.3190
T_0061           62        3306.9908      2615.8525
T_0061           63         130.5239       109.6673
T_0061           64         193.9688       841.8943
T_0061           65       -1321.6952     -2127.5410
T_0061           66         563.5801       612.3869
T_0061           67         989.1499      -729.1431
T_0061           68        1161.8894      2082.9857
T_0061           69        -730.2671      -356.2790
T_0061           70       -1475.0959      -966.6752
T_0061           71        5155.2718      6385.6005
T_0061           72       -1921.8882     -3856.9408
T_0061           73        1408.4935      2184.4578
T_0061           74       -1264.9488     -1134.0324
T_0061           75        1291.4442      1908.4877
T_0061           76        1054.2674      1896.8297
T_0061           77       -1182.7338       990.2886
T_0061           78         188.1247        77.4640
T_0061           79        1023.5810      1363.2824
T_0061           80        2359.2216      2994.8895
