Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0077            1         616.3226      2965.4891
T_0077            2        -576.4834     -3744.1813
T_0077            3         661.4406      3459.4116
T_0077            4         147.2334       252.1100
T_0077            5          74.3760        91.7198
T_0077            6          92.4532       201.5485
T_0077            7         -35.2851        43.5294
T_0077            8          80.5237       354.7839
T_0077            9         -99.7765     -1163.9011
T_0077           10          59.3309       318.4811
T_0077           11         186.0202       892.3465
T_0077           12        -180.9623      -453.6565
T_0077           13         119.4774       769.9013
T_0077           14          75.0537       266.6538
T_0077           15         145.8894       483.0193
T_0077           16          51.0272       402.0786
T_0077           17          40.2604       159.6212
T_0077           18          -2.8522      -123.3405
T_0077           19         -16.7067       288.5441
T_0077           20         214.3424       912.9713
T_0077           21          25.6756       311.8495
T_0077           22          12.4665      -126.4566
T_0077           23         443.5603      2553.4561
T_0077           24        -389.3053     -2982.8211
T_0077           25          51.0169      -123.6087
T_0077           26         227.2542       828.8484
T_0077           27          52.7058       -26.2678
T_0077           28           8.4386        11.5410
T_0077           29         655.2217      3007.7907
T_0077           30         121.1886        81.7145
T_0077           31         239.6404      1148.7566
T_0077           32         -12.2748       -58.3433
T_0077           33         838.0331      3671.6490
T_0077           34           1.7361        16.0862
T_0077           35          32.1855       244.3372
T_0077           36         284.9913       732.9286
T_0077           37          65.0896       -26.8779
T_0077           38          90.7526       404.5476
T_0077           39          79.9211       328.6116
T_0077           40         494.3803      1913.4151
T_0077           41          95.1451       587.9690
T_0077           42        1477.1051      5374.4043
T_0077           43         175.4337       746.3952
T_0077           44         -88.0152      -784.2631
T_0077           45           5.8152       -21.3734
T_0077           46         179.3718      1017.0361
T_0077           47         432.6673      2788.9335
T_0077           48         -86.8952      -371.8005
T_0077           49         968.6178      4768.9699
T_0077           50        -846.1378     -3064.6936
T_0077           51         765.0856      2739.1721
T_0077           52         420.0268      1448.6202
T_0077           53         222.4190       315.5489
T_0077           54          -3.9896      -106.0894
T_0077           55         254.6881       488.7036
T_0077           56         -19.5863        57.4244
T_0077           57          25.6414       280.4000
T_0077           58          -9.7757       -31.4588
T_0077           59         131.0392       791.1307
T_0077           60         -35.6677      -150.5969
T_0077           61          14.3753       -17.7987
T_0077           62        1590.6988      6324.6935
T_0077           63        -159.6741     -1537.5877
T_0077           64          81.6207       -40.6660
T_0077           65         -66.5131        54.5773
T_0077           66         392.3224      1858.4393
T_0077           67        -124.6889     -1130.0223
T_0077           68          16.5436       244.3582
T_0077           69           9.0704       208.8126
T_0077           70        1402.1091      5976.7567
T_0077           71         745.5092      2818.8762
T_0077           72       -1055.5414     -3755.4745
T_0077           73         491.1842      1662.8728
T_0077           74        -295.6971     -1561.3070
T_0077           75        1517.2906      5943.3197
T_0077           76        -464.5245     -1132.3083
T_0077           77        -491.2642     -1373.3860
T_0077           78         107.5228       435.2088
T_0077           79           6.1551      -278.5044
T_0077           80         470.3105      1279.8748
