Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0106            1        -675.7460      -646.8131
T_0106            2         -83.6098      -522.0888
T_0106            3         361.6526       360.1929
T_0106            4       -3304.1038     -1948.2397
T_0106            5        1289.8188       584.8483
T_0106            6        4604.5310      1350.9043
T_0106            7        -118.7169      -442.8961
T_0106            8        1029.0909       238.9843
T_0106            9         -56.7269      -110.9497
T_0106           10        -606.2369      -340.7077
T_0106           11        -159.5621      -398.5801
T_0106           12       -1782.1579     -1333.2212
T_0106           13       -2288.7876     -1792.5265
T_0106           14         598.3383      -414.5227
T_0106           15       -1482.1381     -1218.5682
T_0106           16          13.4998       497.6068
T_0106           17       -3653.0241     -1955.4798
T_0106           18         843.3209      -426.1195
T_0106           19         -14.4436       395.0925
T_0106           20          67.9825      -575.7449
T_0106           21        -826.0833       105.6530
T_0106           22        -631.7593      -780.7680
T_0106           23         199.7466       -18.8815
T_0106           24         430.0901       660.8186
T_0106           25         660.9435       414.8758
T_0106           26       -1367.5792     -1415.7698
T_0106           27       -2487.8065     -1670.6268
T_0106           28        -104.5383        42.8410
T_0106           29       -1091.6286      -568.4984
T_0106           30        1571.5237       290.3206
T_0106           31       -5131.4516     -3690.7013
T_0106           32       -1137.7536     -1172.7636
T_0106           33          17.7284       238.4211
T_0106           34       -1500.5750     -1164.9486
T_0106           35         -76.2541      -336.5148
T_0106           36          31.8353       -46.6917
T_0106           37        -976.7709     -2355.1859
T_0106           38        -841.6588      -456.6111
T_0106           39         788.4546       480.9481
T_0106           40         -38.1348     -1188.0643
T_0106           41          26.7825      -525.5942
T_0106           42         253.9384        53.4021
T_0106           43         142.1314       210.5684
T_0106           44        -198.0386      -583.8855
T_0106           45         392.7869       502.4710
T_0106           46       -1186.4769      -949.1013
T_0106           47        -405.9548      -915.9404
T_0106           48        -998.8323      -928.0526
T_0106           49        -846.1333      -707.2811
T_0106           50       -2750.9606     -2184.0119
T_0106           51        -104.9137        23.4385
T_0106           52         -94.2772       -59.5566
T_0106           53       -3952.1115     -2919.3694
T_0106           54        1179.5701       305.4136
T_0106           55        -672.5897     -1154.3581
T_0106           56         358.0194       258.5287
T_0106           57       -3938.2300     -3696.4178
T_0106           58         553.0847      -287.6217
T_0106           59        1464.7236      1332.1600
T_0106           60        -152.6876      -225.1702
T_0106           61        -247.2639      -211.6829
T_0106           62        -779.8859      -358.1604
T_0106           63         199.3080      -462.8831
T_0106           64         248.6048      -147.5638
T_0106           65        -474.0235       715.5079
T_0106           66        3708.5072      2549.1104
T_0106           67        -694.4454      -314.8775
T_0106           68        -348.3129       198.3422
T_0106           69         321.8275      -129.0724
T_0106           70        -372.4381      -941.4042
T_0106           71        -339.3842      -825.2459
T_0106           72       -1398.2674     -1235.4870
T_0106           73         277.2504        26.6411
T_0106           74          40.2868      -165.2526
T_0106           75        -519.7267      -685.4965
T_0106           76          99.3627       301.2454
T_0106           77        -332.6557      -222.1496
T_0106           78       -1226.9442     -1383.4495
T_0106           79        -147.8376      -348.3784
T_0106           80       -2159.2444     -1339.0309
