Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0140            1         603.3236       678.0628
T_0140            2         144.8859       -46.0666
T_0140            3         304.5679      -486.6967
T_0140            4        -505.5966      -410.8789
T_0140            5         164.1417       202.2874
T_0140            6        -425.3545      -144.5119
T_0140            7          99.7144       242.8910
T_0140            8        -108.9334        23.1183
T_0140            9         114.9789       638.8044
T_0140           10         -21.6332       -93.1839
T_0140           11         -51.8020        99.6940
T_0140           12         676.6114       337.9632
T_0140           13         428.7701       228.7287
T_0140           14          48.4184       214.3974
T_0140           15         831.9662       540.2344
T_0140           16        -502.8253      -311.1066
T_0140           17        1701.1270      1270.9149
T_0140           18        -163.8166       -69.1152
T_0140           19        1159.3394       639.8929
T_0140           20        1211.1662       583.5403
T_0140           21         204.4334      -237.1036
T_0140           22         -87.6753       -72.0595
T_0140           23        -128.8170      -104.4504
T_0140           24        -257.8765      -503.1282
T_0140           25         390.1052       574.1213
T_0140           26          25.7072       251.7011
T_0140           27          36.0215       -31.9991
T_0140           28        -153.4303       489.9567
T_0140           29        2627.1975      1839.6714
T_0140           30         522.0920       -68.2562
T_0140           31        -195.8514       323.1332
T_0140           32        -507.3376      -389.1571
T_0140           33         466.1339       265.4906
T_0140           34        -276.8415        88.9581
T_0140           35         183.9368        38.0642
T_0140           36         837.7898      -258.4733
T_0140           37        1060.1459       951.2805
T_0140           38        -230.4029      -295.1511
T_0140           39         303.1144       346.6780
T_0140           40         318.2760        -1.0821
T_0140           41         182.0326        37.3298
T_0140           42         334.7640       202.5565
T_0140           43         378.4068        47.8194
T_0140           44        -219.3326      -322.0614
T_0140           45         418.7776       775.4458
T_0140           46        -211.7558      -194.5300
T_0140           47          89.5325        17.9728
T_0140           48        -111.2335       387.8859
T_0140           49         164.0153       812.7118
T_0140           50          70.2735      -342.8495
T_0140           51         304.3817      1390.7666
T_0140           52        -135.2780       166.2502
T_0140           53         313.7554       174.5518
T_0140           54         372.7313       370.1283
T_0140           55          63.0805       495.1625
T_0140           56         -28.4983         4.2127
T_0140           57        -186.1535        57.4738
T_0140           58         270.2198       660.7159
T_0140           59         119.0190       567.2981
T_0140           60         219.2299       603.2989
T_0140           61         276.2789       423.3489
T_0140           62         -13.8038       281.5456
T_0140           63         108.7203       238.7976
T_0140           64         262.6362       538.1867
T_0140           65        -157.9772        68.4090
T_0140           66         -48.5950        41.2310
T_0140           67         222.0002        74.1547
T_0140           68         322.9190       313.5977
T_0140           69         114.8101       129.6022
T_0140           70        -134.6901       517.5497
T_0140           71         395.5826       366.4085
T_0140           72         248.6550      -284.2847
T_0140           73        -340.6282      -132.5378
T_0140           74         -94.2627       256.6950
T_0140           75         716.2504       232.2436
T_0140           76        -186.0845       174.2732
T_0140           77        -307.8242       406.2488
T_0140           78         -85.7819      -175.3250
T_0140           79         829.0462       841.4410
T_0140           80         366.2112       873.7215
