Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0154            1          62.2882       487.6611
T_0154            2          60.8098       458.3556
T_0154            3       -1403.0864      -553.1364
T_0154            4         161.5564       161.0960
T_0154            5         123.9668       538.5123
T_0154            6       -1851.0285     -4471.1619
T_0154            7         331.8328      1313.2700
T_0154            8        1742.9236      1297.0908
T_0154            9         221.8000      2993.6794
T_0154           10         -97.1587       455.5741
T_0154           11        -517.4305     -1106.3290
T_0154           12       -3959.3692     -3074.0045
T_0154           13        -178.9979       121.0320
T_0154           14       -2145.5184     -1965.6564
T_0154           15        1064.0646      2489.5742
T_0154           16        -295.2733       -46.1951
T_0154           17       -1905.6961     -3707.5178
T_0154           18          72.3389       299.9593
T_0154           19        -266.4051       136.2892
T_0154           20         229.3984       115.9097
T_0154           21          76.5719       225.7182
T_0154           22        3750.2038      4702.8720
T_0154           23          16.0159       272.0901
T_0154           24         617.4139      -157.9163
T_0154           25         -74.6042       -51.3837
T_0154           26         109.4533       326.4491
T_0154           27        -496.0410     -1185.8078
T_0154           28         -21.1863       311.9032
T_0154           29         325.3197      1192.2065
T_0154           30         277.6852       373.7543
T_0154           31        -434.5046       267.0633
T_0154           32        -168.8046       481.7424
T_0154           33         388.8280       536.2622
T_0154           34         -59.2974      -471.8840
T_0154           35         -36.6066        -4.3440
T_0154           36         539.3906       147.8510
T_0154           37        1709.9429      3218.3244
T_0154           38         102.3243       370.2092
T_0154           39        7130.7279      9643.5238
T_0154           40         139.2075       435.8584
T_0154           41         -22.1645       336.0962
T_0154           42         419.4858      1082.6474
T_0154           43         524.0443       937.4289
T_0154           44         -26.6243       143.5027
T_0154           45        1789.8982      1572.9571
T_0154           46           5.2889      -105.1671
T_0154           47        1295.9851      1304.0105
T_0154           48         885.2181       969.0303
T_0154           49        -597.8361       116.6770
T_0154           50       -3592.6474     -2684.4547
T_0154           51        1550.7518       537.6527
T_0154           52       -2062.5625      -490.7019
T_0154           53        -296.5421      -184.1542
T_0154           54         116.1859      -105.7257
T_0154           55        1762.7361       349.2485
T_0154           56        -516.7911      -719.3316
T_0154           57         455.5755       379.5668
T_0154           58         527.2440       714.8742
T_0154           59        -477.1932        24.7533
T_0154           60         345.0337       144.2545
T_0154           61        2657.1420      4148.8254
T_0154           62       -1617.0599      -634.2759
T_0154           63          15.0124        67.0103
T_0154           64         503.3150       542.8353
T_0154           65        1114.5184      1859.9381
T_0154           66        1566.2675      2357.7589
T_0154           67        -135.7246      -884.2201
T_0154           68          42.3182       640.6433
T_0154           69        -903.6074     -2542.9745
T_0154           70       -2328.8906     -3906.4459
T_0154           71         153.9090       706.3806
T_0154           72         564.1506       664.2681
T_0154           73        1798.8117      2219.2592
T_0154           74       -1119.4363     -2525.5990
T_0154           75        1999.2867      1601.5351
T_0154           76         219.0785        86.3256
T_0154           77         198.4245      -392.0451
T_0154           78        1021.7483       518.2384
T_0154           79         464.6597       369.3917
T_0154           80         181.7687       813.0111
