Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0054            1         816.2379       273.2212
T_0054            2         380.3298       213.7386
T_0054            3        1539.6614       967.9682
T_0054            4         -25.7808      -243.8055
T_0054            5        -349.3029     -1284.8725
T_0054            6         606.9052       359.7152
T_0054            7        -106.0122      -183.1784
T_0054            8         331.3933        65.0330
T_0054            9         768.5073       541.5156
T_0054           10         297.1708      -173.0279
T_0054           11        3111.1709      1458.0366
T_0054           12        1127.0965       375.9505
T_0054           13       -1053.0501      -375.0023
T_0054           14         232.0077        54.1878
T_0054           15       -2105.8102     -8018.7291
T_0054           16        -375.3836      -292.8369
T_0054           17        -292.0685      -375.1658
T_0054           18       -1552.7401      -489.6823
T_0054           19        1017.5118       378.6657
T_0054           20         590.0807       139.6657
T_0054           21        -386.8594       151.9911
T_0054           22        -296.1419      6528.4907
T_0054           23        1225.8286       482.9708
T_0054           24        5373.6215      5037.7772
T_0054           25       -1889.8172      -658.6809
T_0054           26        -390.4899        43.8410
T_0054           27        1960.1310      1895.7828
T_0054           28        -224.6173       -87.3224
T_0054           29         451.4128       378.5371
T_0054           30        2140.8106       859.9123
T_0054           31        -732.4219      -536.3101
T_0054           32         833.6425        40.1795
T_0054           33       -1155.6872        86.2454
T_0054           34        -605.6281      -151.1978
T_0054           35        -681.2852       -48.7648
T_0054           36        -436.9143       103.5883
T_0054           37        -562.0789      -361.0976
T_0054           38        -391.8848      -157.8716
T_0054           39         376.9511      -254.9412
T_0054           40        -727.6787      -413.0265
T_0054           41        -781.7978       111.3468
T_0054           42        -838.2136      -105.8207
T_0054           43          90.8678       211.7944
T_0054           44         830.0185      -283.8382
T_0054           45        -605.9898       670.5687
T_0054           46        -354.0810      -273.0902
T_0054           47        -703.6345     -9975.2928
T_0054           48        -440.1163      -324.8641
T_0054           49        3909.2399      1383.7185
T_0054           50         138.7215      -142.9785
T_0054           51       -1667.3225       333.4204
T_0054           52         303.2652       371.8691
T_0054           53        -364.6758      -625.5702
T_0054           54         195.6753      -294.8221
T_0054           55         207.7710      -150.4415
T_0054           56         518.3267       356.2826
T_0054           57       -2798.6232      -293.8555
T_0054           58        -755.5969      -321.3644
T_0054           59        -362.8608       161.9356
T_0054           60       -1610.9914      -419.0242
T_0054           61       -2608.0814     -1683.9657
T_0054           62        2515.6859       616.7104
T_0054           63        -483.9967        58.6091
T_0054           64        -848.0906      -490.5092
T_0054           65         291.8651       139.2978
T_0054           66         761.4561       346.3692
T_0054           67        -169.9120      -152.2832
T_0054           68        1240.9830       739.4297
T_0054           69       -1313.1540     -3972.2324
T_0054           70         376.1099       179.1007
T_0054           71         388.9073        91.9496
T_0054           72         742.7629       142.5338
T_0054           73         630.3785       162.5376
T_0054           74         642.9918       415.2270
T_0054           75        1087.4233      -241.2761
T_0054           76         612.3624       442.4467
T_0054           77       -2981.3743      -695.2288
T_0054           78         569.5635       295.1451
T_0054           79        -679.8874      -639.7733
T_0054           80        -471.7218       651.0797
