Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0012            1         255.5277      1138.7530
T_0012            2          34.0850        71.6345
T_0012            3         136.6386       641.8443
T_0012            4         204.2070      1020.7327
T_0012            5         -25.7061        42.2105
T_0012            6        -149.5438       221.7522
T_0012            7         -37.1905       144.7347
T_0012            8         271.9689      1019.9027
T_0012            9        -144.3315      -318.8845
T_0012           10         119.8351       934.7269
T_0012           11         545.5890      1504.4252
T_0012           12         242.7351       890.6233
T_0012           13         266.5656      -284.4453
T_0012           14         453.3847       979.7190
T_0012           15         329.9585       797.6119
T_0012           16        -660.9044      -843.9657
T_0012           17         171.9529       471.2552
T_0012           18         114.9005       873.4873
T_0012           19         534.5737      1467.1687
T_0012           20         377.7065      1106.3949
T_0012           21          96.8415       131.3766
T_0012           22         366.7824       449.6166
T_0012           23         446.2528       878.7400
T_0012           24         721.2181      1088.4707
T_0012           25        -222.0660      -701.1825
T_0012           26         511.5019      1459.5738
T_0012           27          58.5039       712.1987
T_0012           28        -343.1823       721.8578
T_0012           29          -4.0672        74.3707
T_0012           30         865.3232      1570.0188
T_0012           31         334.2241       355.3460
T_0012           32         268.7715      1144.8389
T_0012           33         448.4848       550.9681
T_0012           34          58.4965        40.7973
T_0012           35          15.3791       495.3416
T_0012           36         823.2547      1631.9282
T_0012           37         407.1693      1345.7156
T_0012           38         559.4490      1576.1315
T_0012           39         128.7930       604.5171
T_0012           40          21.0136       470.4536
T_0012           41         573.1492       548.3679
T_0012           42          78.3840       357.0495
T_0012           43         312.1779      2285.8810
T_0012           44        -186.7787      -643.8810
T_0012           45          68.8083      1045.2700
T_0012           46         354.0443       897.7682
T_0012           47          28.8842      -315.6598
T_0012           48         211.3004       706.4350
T_0012           49        -133.8824       363.2251
T_0012           50         -97.0217      -143.0340
T_0012           51        1354.4237      2881.2762
T_0012           52         383.2723       -91.3247
T_0012           53         813.1936      1342.6325
T_0012           54         601.5094       769.3657
T_0012           55         301.1099       606.8838
T_0012           56         827.1099       832.6117
T_0012           57        -201.7575       238.0156
T_0012           58         806.1167       573.2199
T_0012           59         737.9807       285.6336
T_0012           60         178.5368       319.4528
T_0012           61         -64.3299       743.4345
T_0012           62        1110.2890      1385.9951
T_0012           63         727.1472      1177.5250
T_0012           64         444.8878       277.3791
T_0012           65         395.9968       748.2657
T_0012           66         660.1527      1768.0976
T_0012           67         330.6553       528.4497
T_0012           68         712.2822      2531.3182
T_0012           69          23.0340       648.8992
T_0012           70         547.9565      1323.9682
T_0012           71         147.1426       567.7706
T_0012           72         356.8183       522.0962
T_0012           73         891.4620      1171.6179
T_0012           74         393.2898       479.7299
T_0012           75         514.8618       767.6031
T_0012           76         808.4366      1331.3495
T_0012           77         525.1544      1024.5537
T_0012           78         350.6258       717.3842
T_0012           79        1398.3791      2436.9967
T_0012           80         594.3829      1281.4038
