Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0092            1         883.4941      1210.8686
T_0092            2         -81.6850      -147.1069
T_0092            3         350.7915       626.3468
T_0092            4         187.7453       442.0145
T_0092            5         131.2529       465.2642
T_0092            6          33.9361       122.1820
T_0092            7         -45.8278       -20.1643
T_0092            8         247.5381       372.9037
T_0092            9          34.5429       382.4763
T_0092           10        -129.1309      -362.7407
T_0092           11         480.9095       302.5039
T_0092           12         137.4779       328.9249
T_0092           13         291.6765       437.5540
T_0092           14          12.1087       199.9770
T_0092           15         252.1998       280.6298
T_0092           16         427.1382       548.9291
T_0092           17         269.5731       545.1276
T_0092           18         240.5689       230.5280
T_0092           19         158.3448       184.3377
T_0092           20         278.4477       163.2008
T_0092           21         179.1556       687.3856
T_0092           22        -120.7320       253.4274
T_0092           23         818.4672       785.3771
T_0092           24         174.4057       273.7362
T_0092           25         278.1260        87.0075
T_0092           26         204.8612       378.7087
T_0092           27         545.7947      -161.8563
T_0092           28        1971.0206      1439.3671
T_0092           29        1492.0619      1535.1653
T_0092           30         789.7676       495.4735
T_0092           31         888.4798       476.7551
T_0092           32         305.8668        18.2141
T_0092           33         418.3607       354.0276
T_0092           34         524.8991       412.3016
T_0092           35         451.9431       472.3134
T_0092           36         196.0346       420.9676
T_0092           37         376.2851       739.8623
T_0092           38          81.0804       -76.0012
T_0092           39         216.7662       400.4371
T_0092           40         509.7662       258.9278
T_0092           41         648.0913       189.1776
T_0092           42        -126.9253       210.1793
T_0092           43         539.3173       124.1092
T_0092           44        1120.2099       210.4702
T_0092           45         662.2694       883.1255
T_0092           46         472.8401       116.5449
T_0092           47         396.0267       683.3090
T_0092           48         179.5237       158.7812
T_0092           49         559.9861       246.8497
T_0092           50        5021.6811      4814.1851
T_0092           51         737.4159       215.3707
T_0092           52         883.3893       390.7228
T_0092           53         365.7606        78.8094
T_0092           54         385.8271       490.5310
T_0092           55         331.0061        -9.8868
T_0092           56         121.6150        12.7562
T_0092           57          88.5667       -42.2621
T_0092           58         156.7414       225.3720
T_0092           59         408.2619       659.9585
T_0092           60         272.5401       267.8565
T_0092           61         584.0024       806.8973
T_0092           62         822.7849       618.7192
T_0092           63       -4023.0549     -2151.4332
T_0092           64         649.1959       141.7650
T_0092           65         308.8709       883.7593
T_0092           66         383.5521       138.0386
T_0092           67         517.6246       677.9783
T_0092           68         530.0210       445.4363
T_0092           69        -569.3055      -589.0986
T_0092           70         609.6604       189.2208
T_0092           71         830.8275       342.9781
T_0092           72         226.6256      -116.7838
T_0092           73         126.2600        -6.8726
T_0092           74         850.1196       502.1702
T_0092           75         162.0546       151.7881
T_0092           76        1111.1539       735.6311
T_0092           77         689.6337       354.2647
T_0092           78         904.5988      -334.0487
T_0092           79        1328.1117      1511.5786
T_0092           80         652.7940       547.5390
