Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0189            1         419.4921        93.6951
T_0189            2         157.4272        29.5360
T_0189            3         -49.7793        22.2836
T_0189            4         -81.4611        75.0497
T_0189            5         313.5579       253.5455
T_0189            6        -178.4329      -164.3409
T_0189            7        -285.5427      -139.2012
T_0189            8        -453.2008      -223.0145
T_0189            9         284.6415       -29.3401
T_0189           10        -202.0921      -204.2386
T_0189           11         182.2773        71.3014
T_0189           12         295.0202        87.0536
T_0189           13          44.2265       -27.5685
T_0189           14         216.2029       -17.5166
T_0189           15         142.8096        61.2545
T_0189           16         110.7969        33.7111
T_0189           17         339.8372        64.0840
T_0189           18          96.6693      -113.0336
T_0189           19          54.7146        90.7590
T_0189           20         355.2091        92.4794
T_0189           21         162.2126       237.6711
T_0189           22        -375.3101      -102.3824
T_0189           23        1200.1722       692.1051
T_0189           24        -707.1049      -254.1454
T_0189           25          63.5252       -25.9187
T_0189           26         140.5509       288.8646
T_0189           27        -178.8721       -71.4178
T_0189           28         469.6614       204.5431
T_0189           29          92.2921        62.5184
T_0189           30         866.7518       578.9026
T_0189           31         231.8486       -57.2293
T_0189           32          19.5647       -64.0060
T_0189           33         342.4137        23.1370
T_0189           34        -150.5279        20.2296
T_0189           35         467.7861       118.7966
T_0189           36        1005.0957      1007.2061
T_0189           37          18.4590      -131.0227
T_0189           38         -76.0762      -230.6616
T_0189           39         190.4653       -31.3623
T_0189           40         312.8423       235.6160
T_0189           41         -47.6977      -116.3036
T_0189           42         316.8741        78.6909
T_0189           43         724.6149       280.3372
T_0189           44         425.6242       217.9067
T_0189           45         359.0891        78.3310
T_0189           46          35.6731        55.1895
T_0189           47          72.1116        14.8848
T_0189           48         318.9216       111.6660
T_0189           49        1039.4909       333.7274
T_0189           50         152.5151       -24.9759
T_0189           51         586.7505       161.5196
T_0189           52         170.7488        -1.7339
T_0189           53         600.5502       423.1645
T_0189           54         129.4092       108.0234
T_0189           55          57.5727       104.6037
T_0189           56        -130.6796      -333.4083
T_0189           57         728.1272       267.3890
T_0189           58         -74.9535       -32.0735
T_0189           59         341.2793       216.3280
T_0189           60         221.8481       186.5037
T_0189           61         454.5982       116.6091
T_0189           62         321.1321      -187.9999
T_0189           63         -45.3744       -26.6710
T_0189           64         226.0871       -14.7587
T_0189           65         140.9217       125.4434
T_0189           66         317.9306        10.1386
T_0189           67         144.4324      -333.7199
T_0189           68         445.3088        45.5550
T_0189           69          -3.6161      -121.1295
T_0189           70         423.6076       863.0767
T_0189           71         437.8316       184.8966
T_0189           72         302.7784        86.1800
T_0189           73        1673.2616       141.5454
T_0189           74          62.3920       -23.7685
T_0189           75         558.3227       759.0195
T_0189           76        1107.0216       602.3070
T_0189           77         581.3805       343.5212
T_0189           78         416.5480       -97.7109
T_0189           79         652.2463       302.1439
T_0189           80         184.0748      -227.6601
