Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0169            1         -18.6490       187.9833
T_0169            2         296.1770       279.6841
T_0169            3        -521.4137      -385.5430
T_0169            4         -28.1451       126.4284
T_0169            5        -850.2193     -1034.7568
T_0169            6        -407.8312      -367.8958
T_0169            7           8.3240        76.3630
T_0169            8          57.9700        63.0753
T_0169            9        -354.0505      -379.5482
T_0169           10         110.1452       321.5395
T_0169           11        -147.0837        26.0739
T_0169           12          -8.6768      -177.5356
T_0169           13         118.3174       292.4000
T_0169           14        -300.5279      -131.2073
T_0169           15        -131.2596       -42.8271
T_0169           16        -114.0125      -234.6637
T_0169           17         374.2251       256.0245
T_0169           18         253.5663       209.0080
T_0169           19        -317.8281      -347.1711
T_0169           20         242.7519       256.9807
T_0169           21        -258.0315      -248.5767
T_0169           22        -668.7782      -152.0207
T_0169           23         -25.1114       -93.9355
T_0169           24        -262.3121       155.8180
T_0169           25          93.7588        61.9612
T_0169           26        -355.1423      -114.0065
T_0169           27        -224.8965      -137.0654
T_0169           28        -189.2741       219.8695
T_0169           29        -336.5505      -217.5474
T_0169           30       -1035.8715      -769.4265
T_0169           31        -803.9965      -542.3151
T_0169           32        -237.6750       135.1461
T_0169           33          28.1269      -212.2738
T_0169           34        -569.1636      -712.2747
T_0169           35        -492.3187      -410.7710
T_0169           36        -762.2951     -1009.0886
T_0169           37         -63.4159       -36.0757
T_0169           38        -157.9964       -33.3689
T_0169           39         141.7910       105.4402
T_0169           40        -396.2326      -163.1311
T_0169           41          73.4075       264.8611
T_0169           42        -495.6848      -239.8557
T_0169           43        -222.0778      -171.4421
T_0169           44         -12.4727       146.2425
T_0169           45        -116.2220       -41.7997
T_0169           46          56.1317       120.0815
T_0169           47        -128.1946      -105.9832
T_0169           48         -13.0355        51.8124
T_0169           49        -205.7864      -355.7693
T_0169           50        -368.2732      -365.3256
T_0169           51         -18.7520       -80.0954
T_0169           52        -169.5606      -127.0026
T_0169           53        -788.6392      -701.1378
T_0169           54         -63.1819      -159.2754
T_0169           55           2.8291       -32.7861
T_0169           56        -303.7307      -752.4456
T_0169           57        -441.8015      -405.6156
T_0169           58         820.1850      1262.7914
T_0169           59          17.3267       267.4392
T_0169           60         365.6543       478.8647
T_0169           61         152.6533       117.8913
T_0169           62        -121.5795       -54.8276
T_0169           63          90.1739       113.0160
T_0169           64        -423.3752      -388.4366
T_0169           65         151.4952       -35.4502
T_0169           66         -20.5377       169.9233
T_0169           67         218.5827       402.3441
T_0169           68         165.4954       105.5542
T_0169           69         -47.5309       -41.3881
T_0169           70         -22.6654         1.5077
T_0169           71        -363.2906      -353.7871
T_0169           72        -358.0630      -219.9857
T_0169           73         -75.8374       698.2894
T_0169           74        -303.1638      -195.7048
T_0169           75        -885.8639      -779.3035
T_0169           76        -238.9526        36.2858
T_0169           77         159.0460       134.6614
T_0169           78          81.3364       115.9190
T_0169           79         -92.1426         3.1134
T_0169           80        -229.0909      -275.1596
