Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0147            1         298.1108       100.9363
T_0147            2         133.8322       112.3022
T_0147            3        3641.1574      4073.0444
T_0147            4         -14.7897        35.9842
T_0147            5          77.2586       257.0375
T_0147            6         269.8847       733.7764
T_0147            7        -109.5438       -93.8467
T_0147            8         -44.3150        73.3881
T_0147            9         311.7112       748.6206
T_0147           10          56.6744       134.3124
T_0147           11         253.0478       267.5867
T_0147           12        2026.0052      1543.2647
T_0147           13        -348.1056      -451.2272
T_0147           14          13.8464      -143.1229
T_0147           15        1780.1679      1197.6873
T_0147           16        -164.2558      -211.3028
T_0147           17         147.0351       532.0596
T_0147           18         240.1560       105.1649
T_0147           19        -200.1723       169.3023
T_0147           20         278.2564       233.5164
T_0147           21         962.2432       634.3459
T_0147           22        4277.8827      3612.3886
T_0147           23         498.8571       533.2624
T_0147           24        -265.1506      -319.5656
T_0147           25         144.5929        -6.4357
T_0147           26          31.5333       112.7048
T_0147           27          20.3213       320.6363
T_0147           28         377.1128       390.4201
T_0147           29          24.0494        38.6235
T_0147           30          60.1454       -20.7294
T_0147           31        -202.2178      -121.7100
T_0147           32         -50.9274        41.3032
T_0147           33        -131.0065       -45.6830
T_0147           34        -933.1608      -503.0963
T_0147           35         439.3395       473.5567
T_0147           36         467.2958       433.9798
T_0147           37         210.6305        92.2969
T_0147           38          97.6626        58.4470
T_0147           39         929.1678      1222.1331
T_0147           40          37.1912        38.0518
T_0147           41         -53.8775       181.7746
T_0147           42        -134.2245      -183.8448
T_0147           43         281.8297      -407.9685
T_0147           44         -95.6081       121.1065
T_0147           45         -26.4218        -2.4748
T_0147           46         -26.3190       -26.4423
T_0147           47          57.3337        73.9370
T_0147           48         131.9162       406.2836
T_0147           49          -7.6985       -10.0416
T_0147           50          30.1868        -7.7068
T_0147           51          -9.8533       -35.5200
T_0147           52         525.7395       766.6241
T_0147           53        -151.8123       190.8032
T_0147           54         225.0748       398.4559
T_0147           55          -0.0011       392.3196
T_0147           56         213.0256        46.6879
T_0147           57          85.0455       843.1759
T_0147           58         288.7129       257.6175
T_0147           59         212.4854       172.4461
T_0147           60          78.8458       461.2020
T_0147           61         -80.5260       180.8721
T_0147           62          28.7150       110.2608
T_0147           63          56.7500        63.3358
T_0147           64         251.4818       201.0547
T_0147           65         -54.7089       215.4434
T_0147           66        2084.0200      2109.3088
T_0147           67          63.7890       117.0424
T_0147           68        -171.1930        58.9463
T_0147           69         156.4316       328.0298
T_0147           70         189.7855       -65.1635
T_0147           71        1469.0847      1124.6068
T_0147           72         150.7666      -140.3678
T_0147           73         837.5428       629.6847
T_0147           74        -151.1973        27.1898
T_0147           75          24.4427        23.9505
T_0147           76           7.7752      -282.7860
T_0147           77         116.8454       168.1997
T_0147           78         243.3213       315.2218
T_0147           79         131.1880       439.3033
T_0147           80         442.8044       445.7993
