Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0126            1        1061.9131      1454.8684
T_0126            2        3610.6811      4514.5352
T_0126            3         601.4701      -732.8238
T_0126            4        1632.4574      2062.2329
T_0126            5        3872.8944      2981.7621
T_0126            6        -589.2566     -1127.9925
T_0126            7        1995.5486      1311.4622
T_0126            8        4316.3668      3552.6455
T_0126            9        2225.4257      2121.4187
T_0126           10        -537.6516      -399.7566
T_0126           11        2068.2604       526.8799
T_0126           12        1399.7316      2273.5336
T_0126           13        -621.2037      -428.0732
T_0126           14        1921.0721       730.2543
T_0126           15        1659.7690      1236.2935
T_0126           16        5288.5405      4572.4568
T_0126           17        4758.2902      4242.7803
T_0126           18        2527.4037      2986.4791
T_0126           19        2091.9884        50.0098
T_0126           20        1821.5591      2175.1633
T_0126           21         726.8970       446.7800
T_0126           22         990.2346       347.2650
T_0126           23        1396.6659       808.2837
T_0126           24         720.8475      1022.2562
T_0126           25         541.1801       400.6512
T_0126           26        1255.2464      1236.5953
T_0126           27         115.0419      -223.9791
T_0126           28        1160.5650       630.8950
T_0126           29        2935.2527      2886.0289
T_0126           30         -15.1361     -1180.3907
T_0126           31         680.9822       874.6959
T_0126           32         300.5629       351.8790
T_0126           33        3248.2907      2429.6459
T_0126           34        -781.4148      -244.8860
T_0126           35        -825.8598        61.4676
T_0126           36        1907.0924       755.7225
T_0126           37         397.3368       532.4073
T_0126           38         166.2841     -1043.3589
T_0126           39         829.6983       438.5335
T_0126           40        2803.4280      2578.7960
T_0126           41        5582.5794      4724.7578
T_0126           42        4357.2962      3794.9186
T_0126           43        1923.4978      1410.0022
T_0126           44        -111.3620      -424.7145
T_0126           45        4906.8549      4810.8676
T_0126           46          29.6324       156.1815
T_0126           47        2763.3976      3253.3431
T_0126           48        1193.5039      1312.1509
T_0126           49        -793.3524      -693.2901
T_0126           50        2111.9284      1711.6278
T_0126           51        1490.5236       878.1332
T_0126           52        1539.3779      1532.6887
T_0126           53         150.9609      -168.5212
T_0126           54         934.4944       714.2572
T_0126           55         187.7626       166.6342
T_0126           56        1455.9404       807.5337
T_0126           57         534.5802       752.3412
T_0126           58       -1240.7397     -1991.4031
T_0126           59        2376.8636      2690.9701
T_0126           60        3874.4637      4309.0219
T_0126           61        1426.7326      1821.0938
T_0126           62        2079.0362      2155.3287
T_0126           63         781.4559       531.5002
T_0126           64         145.3602       716.5310
T_0126           65        -914.3058      -483.0128
T_0126           66         285.3449       735.0491
T_0126           67         614.5607       824.3478
T_0126           68        2066.8569       297.0512
T_0126           69         782.7754       652.9492
T_0126           70        1365.1676        68.7285
T_0126           71        1367.5334      1165.6395
T_0126           72        4339.8301      3695.4142
T_0126           73        -909.3605     -2601.7724
T_0126           74         430.4940      1305.2926
T_0126           75        1655.8879      3187.6777
T_0126           76        1895.4917      1498.3829
T_0126           77        -555.8423     -2412.5269
T_0126           78          95.5230       -36.8857
T_0126           79        1009.2629       915.2301
T_0126           80        2442.5086      2407.4388
