Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0158            1          19.8483       199.3901
T_0158            2          24.3160       -32.0176
T_0158            3         122.5143       157.2799
T_0158            4         125.5083       -13.9636
T_0158            5         966.7246      1078.2257
T_0158            6          49.0674       -72.9983
T_0158            7        -354.4459       117.2874
T_0158            8        -387.5147      -187.2806
T_0158            9        2287.7796      2701.7187
T_0158           10          -8.0814        20.1306
T_0158           11          78.4894        93.7194
T_0158           12         199.7487       465.7269
T_0158           13        1997.3987      2918.8156
T_0158           14        3734.9964      3504.4608
T_0158           15         132.4266       192.3191
T_0158           16        2417.6597      2992.2787
T_0158           17        -246.8868         9.0442
T_0158           18        -132.8452        11.6441
T_0158           19          30.0779        44.9324
T_0158           20         187.9644       164.0244
T_0158           21          11.9607      -144.8691
T_0158           22        1268.1022      1749.3856
T_0158           23         128.5056       -81.5844
T_0158           24        -101.8298      -385.1033
T_0158           25          86.8733        10.5077
T_0158           26         151.7438       -34.4540
T_0158           27          37.4565      -113.9534
T_0158           28         332.0080       182.5428
T_0158           29         351.1704       230.2912
T_0158           30         332.7039      -133.3457
T_0158           31        -288.0494      -394.4999
T_0158           32        1813.8769      2051.7011
T_0158           33         298.6141       238.9591
T_0158           34         212.8486       170.9715
T_0158           35         -31.3349        24.4793
T_0158           36          41.4454        25.8213
T_0158           37        2470.8905      2904.9693
T_0158           38          99.5697       146.7721
T_0158           39        6300.1765      7613.5542
T_0158           40       -1667.4874     -2057.4842
T_0158           41         179.3845        55.2533
T_0158           42         182.7501        94.4971
T_0158           43         140.7300        79.3973
T_0158           44       -5370.7320     -4247.1793
T_0158           45         166.0255       241.9049
T_0158           46          81.0427        33.2961
T_0158           47        1460.2089      1292.3853
T_0158           48         147.7796        76.4518
T_0158           49         198.8149       106.8388
T_0158           50          39.8932       -73.2353
T_0158           51         327.2640       118.2009
T_0158           52         316.7097       484.9182
T_0158           53      -24655.7010    -24075.2424
T_0158           54          55.1826       224.4160
T_0158           55         566.2499       500.4761
T_0158           56       -1122.8317     -1326.5015
T_0158           57          41.8360        22.2774
T_0158           58          15.0481      -170.1998
T_0158           59         308.1398       216.6002
T_0158           60          21.6147       130.4384
T_0158           61         432.0077       718.9970
T_0158           62         223.4466        95.4274
T_0158           63         197.8040        85.1106
T_0158           64         175.9430        76.7679
T_0158           65         192.3991         1.7079
T_0158           66         851.9960      1239.7440
T_0158           67         -14.5706      -294.9644
T_0158           68         417.9546       301.7604
T_0158           69         202.7692       150.1978
T_0158           70          -0.6344       146.0858
T_0158           71       15014.6716     21180.1328
T_0158           72       -3985.7556     -6628.1827
T_0158           73        9597.5089     14632.9889
T_0158           74       -2285.3916     -3927.0643
T_0158           75        2275.7381      2013.3604
T_0158           76         439.4276       310.0230
T_0158           77        -265.1985      -296.7665
T_0158           78         -13.9633      -124.8616
T_0158           79         169.7314        89.5956
T_0158           80         190.7515       275.9238
