Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0134            1         911.8137      1568.2112
T_0134            2        1306.6533      1618.4065
T_0134            3        1314.1938      1485.5271
T_0134            4       -1459.5188     -1754.2204
T_0134            5        2026.4958      2454.3932
T_0134            6         755.8650       241.6255
T_0134            7         530.5906       856.9908
T_0134            8         156.2892       512.8279
T_0134            9        1461.4532      1394.2556
T_0134           10         938.9028      1350.6395
T_0134           11        1716.3926      2187.5588
T_0134           12        1041.1593       898.1890
T_0134           13        -975.9247       125.1182
T_0134           14        -712.7139      -686.4493
T_0134           15        1087.3682      1488.9215
T_0134           16         226.2121       252.4190
T_0134           17        -594.3556      -711.8889
T_0134           18         700.1727      1232.7015
T_0134           19         -76.6624        83.1785
T_0134           20        1076.5810      1561.9138
T_0134           21         520.0559       348.4206
T_0134           22         495.3918       256.4432
T_0134           23         186.2103      1316.3346
T_0134           24        1170.9807      1128.5627
T_0134           25         559.1197       965.7978
T_0134           26        1550.7499      1870.0716
T_0134           27        -780.1850      -779.7538
T_0134           28          86.7922       306.7915
T_0134           29         235.1832       430.1729
T_0134           30         177.5741       376.0323
T_0134           31         436.6712        -4.1733
T_0134           32         247.6217       394.6805
T_0134           33         714.7814      1814.7622
T_0134           34       -2342.0859     -3206.0176
T_0134           35         898.7128       859.4425
T_0134           36         185.6382       265.9774
T_0134           37        3064.0758      1494.6616
T_0134           38         540.8690       772.0758
T_0134           39        1345.7613       617.4872
T_0134           40        1044.3844       744.1580
T_0134           41        1606.8132       977.5087
T_0134           42         732.3112       835.1708
T_0134           43        1884.8743      2048.2390
T_0134           44        -114.5460       130.4563
T_0134           45        2081.2556      1622.1365
T_0134           46        -101.1764      -109.0699
T_0134           47         601.6769       806.3259
T_0134           48        1521.6246       956.3529
T_0134           49        -442.9177       298.2920
T_0134           50         -85.4506      -578.7308
T_0134           51         341.0739       957.8709
T_0134           52        1278.7055       550.2275
T_0134           53        -552.6788       -48.7766
T_0134           54         565.1955      1556.8920
T_0134           55         181.1542       201.9410
T_0134           56         553.4257       886.0002
T_0134           57         359.0710       401.9500
T_0134           58          97.5052       -32.2942
T_0134           59         133.4708       548.0500
T_0134           60        -937.1093       -51.1348
T_0134           61       -1086.7543      -971.7537
T_0134           62        1727.1952      1377.5208
T_0134           63         596.1230       441.2321
T_0134           64        1431.8654      2034.5340
T_0134           65         537.7114       278.5139
T_0134           66         219.5951       437.1923
T_0134           67         108.6093       973.2878
T_0134           68        -249.5946         9.7565
T_0134           69         132.7332       509.0400
T_0134           70         544.2916      1269.4244
T_0134           71         416.7043      -114.9395
T_0134           72         926.1048       557.4328
T_0134           73        2517.0885      1437.5707
T_0134           74       -3231.5699     -2977.5861
T_0134           75        2147.0711      3693.3229
T_0134           76        1618.2049       691.9915
T_0134           77         177.3107       293.2177
T_0134           78         274.9589       628.4616
T_0134           79         870.8753       213.7241
T_0134           80         749.9363       982.7091
