Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0083            1         506.7406       786.3066
T_0083            2        -823.6103      -264.7387
T_0083            3         -75.1524       104.9047
T_0083            4        -541.9242      -853.4818
T_0083            5         394.7637        -6.0128
T_0083            6        -971.7797     -1732.3878
T_0083            7        1215.9131      1974.3289
T_0083            8        -549.5285     -1157.6367
T_0083            9       -1002.6708     -1055.5815
T_0083           10       -2415.5482     -2778.0818
T_0083           11         917.1510      1065.8476
T_0083           12         851.5652      1452.0714
T_0083           13         388.7127       829.8822
T_0083           14        -147.9327        41.4186
T_0083           15         -88.9110       -90.5406
T_0083           16        -222.1098      -291.7768
T_0083           17        -798.0747      -590.5550
T_0083           18        -897.5304      -732.2878
T_0083           19        -239.0247      -707.8083
T_0083           20        1153.1009      1245.4723
T_0083           21       -3217.2988     -4685.3043
T_0083           22        -868.6402     -1396.1906
T_0083           23         118.0329      -809.6982
T_0083           24        -245.9255      -180.7946
T_0083           25       -2440.0495     -2568.0631
T_0083           26        -519.6881      -353.4494
T_0083           27         -28.7011       -77.6399
T_0083           28        2173.6956      2006.8057
T_0083           29        2235.4672       898.3422
T_0083           30        1851.6022        71.9127
T_0083           31        -618.5008     -1406.6595
T_0083           32         -63.8592       721.8820
T_0083           33        -253.4538      -580.4175
T_0083           34        1754.1430      1497.0399
T_0083           35       -4208.1165     -4066.5354
T_0083           36        2094.6497      1104.2024
T_0083           37        -346.0328      -565.9777
T_0083           38       -3171.2694     -3638.7885
T_0083           39         978.8586      -200.6477
T_0083           40        1441.4895      1358.1436
T_0083           41         450.9741       288.7898
T_0083           42        1681.7210      1494.5281
T_0083           43         170.2120       483.6939
T_0083           44        -212.5928      -368.1859
T_0083           45         362.3242      1396.2047
T_0083           46        -203.6415        81.4119
T_0083           47         675.1448       -49.1216
T_0083           48        -711.9951      -341.2492
T_0083           49         774.3753       786.0346
T_0083           50       -7649.9696     -4399.1202
T_0083           51       -1099.2262     -2125.2409
T_0083           52        -205.5730      -421.3385
T_0083           53         -89.2584        -3.1688
T_0083           54       -1402.5578     -3154.8254
T_0083           55          21.9316      -101.6659
T_0083           56         529.1471      -268.2862
T_0083           57        -608.3696      -463.5544
T_0083           58         474.2232       749.8518
T_0083           59         884.8112       564.9147
T_0083           60       -1254.9989     -2053.0997
T_0083           61        -127.7543      -142.1713
T_0083           62         454.1994       105.7213
T_0083           63         252.3136       -55.8525
T_0083           64         317.5506      -652.6032
T_0083           65        -323.4160      -178.1689
T_0083           66        -452.2012     -1017.6844
T_0083           67       -9282.1087    -12047.8297
T_0083           68        2546.2816      2257.3673
T_0083           69          -1.8248       262.7183
T_0083           70         329.5390       472.8217
T_0083           71       -1427.0256     -1840.2052
T_0083           72       -2575.3152     -1691.5552
T_0083           73         924.2711        64.9441
T_0083           74        -157.9082      -232.9272
T_0083           75        2610.6515      3287.4695
T_0083           76         327.0301       221.4976
T_0083           77       -1102.2542     -1604.2958
T_0083           78        -641.4014      -128.7125
T_0083           79        -732.5203      -294.0039
T_0083           80        1410.2841      -363.8070
