Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0002            1        -875.7173      -142.3521
T_0002            2       -1280.7458      -966.4113
T_0002            3        -261.1991       -83.7332
T_0002            4        -488.7865       165.3579
T_0002            5           4.3483       -98.3084
T_0002            6       -1612.0589      -754.2556
T_0002            7       -1253.8995      -371.5321
T_0002            8        -140.1930      -177.3003
T_0002            9       -1360.3179      -723.7146
T_0002           10         138.2915       -75.3413
T_0002           11        -218.5299        77.7465
T_0002           12        -386.9772      -152.7886
T_0002           13        -320.0818      -381.9927
T_0002           14       -1259.0672      -565.6835
T_0002           15          95.5257      -224.7594
T_0002           16       -1025.7339      -402.0960
T_0002           17        -977.6343      -478.3080
T_0002           18        -461.9501      -221.8589
T_0002           19        -362.0473      -348.3312
T_0002           20        -982.5856      -518.0526
T_0002           21        -526.9365       163.5211
T_0002           22        -433.6094      -451.8964
T_0002           23        -432.3701      -227.0531
T_0002           24        -365.7815      -167.2245
T_0002           25       -1347.5305      -437.9719
T_0002           26        -281.7163      -241.7918
T_0002           27          23.9950      -543.4744
T_0002           28        -174.5911      -113.2062
T_0002           29        -168.9380      -153.7252
T_0002           30        -145.4153        60.9474
T_0002           31        -634.8190      -124.5944
T_0002           32         419.9914       360.6000
T_0002           33        -416.7960      -531.8037
T_0002           34        -233.4710       -92.0862
T_0002           35        -392.2082      -180.0669
T_0002           36          12.3397      -297.5086
T_0002           37         124.3059      -377.6220
T_0002           38       -3040.6094     -1880.3132
T_0002           39        -718.5810      -456.3304
T_0002           40        -689.3355      -663.2531
T_0002           41        1043.2254      1315.9167
T_0002           42       -1159.1133      -532.6802
T_0002           43       -1055.5687       258.4108
T_0002           44       -1094.3295         9.3350
T_0002           45        -410.4951      -354.2579
T_0002           46        -528.1625      -607.3923
T_0002           47        -615.3187      -196.7854
T_0002           48       -1301.0468      -351.2468
T_0002           49          -4.6732      -297.5907
T_0002           50        -509.0578       -99.3777
T_0002           51         -41.1818      -390.4361
T_0002           52        -444.4982        71.5359
T_0002           53        -698.0505      -360.4826
T_0002           54         210.7689      -158.0141
T_0002           55        -783.8699      -530.6051
T_0002           56        -869.7052      -435.5986
T_0002           57       -1405.9977      -269.7718
T_0002           58        -992.4038      -700.0047
T_0002           59        -690.7661      -342.8975
T_0002           60        -413.4382      -278.2857
T_0002           61        -744.1500      -768.2627
T_0002           62         -79.2484      -426.0731
T_0002           63       -1353.7562      -918.3492
T_0002           64         -74.6044      -324.8867
T_0002           65         -45.4900      -235.6388
T_0002           66         406.7726       136.5903
T_0002           67        -506.6869      -267.3485
T_0002           68        -389.0168      -403.8066
T_0002           69       -1484.0348     -1838.1986
T_0002           70         267.3446       819.5944
T_0002           71        -132.1743      -126.4369
T_0002           72       -3881.5273     -3151.3606
T_0002           73        1712.1655      1945.3582
T_0002           74        -484.4953      -629.9536
T_0002           75        -250.8599      -913.8658
T_0002           76         106.1242      -193.9029
T_0002           77        -998.8532      -287.0708
T_0002           78         302.4357        21.5416
T_0002           79        -536.9066      -552.6298
T_0002           80        -444.6678       -47.4091
