Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0024            1         -63.9108       107.5165
T_0024            2          28.8380        -1.8294
T_0024            3         214.1749       376.4382
T_0024            4          83.8471        87.6949
T_0024            5        -438.5297      -285.7067
T_0024            6        -199.9021      -245.1699
T_0024            7        -414.2744      -357.5027
T_0024            8         -35.1470       -15.3301
T_0024            9         -74.1847       410.2095
T_0024           10        -108.0569      -110.2998
T_0024           11         146.3632       104.2131
T_0024           12        -384.0174        90.7546
T_0024           13         -67.4963      -123.4803
T_0024           14         -16.7109        49.9669
T_0024           15        -122.9736       227.6252
T_0024           16         245.3670       295.9855
T_0024           17         139.2313       132.9898
T_0024           18        -665.4760      -349.6761
T_0024           19         207.7156       262.0084
T_0024           20        -210.7169       -29.3205
T_0024           21        -292.0637      -112.8089
T_0024           22         138.3231       -72.1183
T_0024           23          55.2816       106.2911
T_0024           24        -326.7690      -189.8459
T_0024           25        -227.7402      -163.0216
T_0024           26         318.3404       228.7212
T_0024           27        -481.8045        61.0299
T_0024           28        -381.0701      -294.6841
T_0024           29         383.4212       252.5961
T_0024           30        -184.9815     -1199.2574
T_0024           31        -232.1576      -553.1045
T_0024           32         341.8940       -98.7107
T_0024           33         661.9365       425.6050
T_0024           34         284.3452       324.4098
T_0024           35        -947.0577      -712.4651
T_0024           36         -36.8172       -47.4485
T_0024           37         527.7327       474.9754
T_0024           38        -273.5443       -45.7525
T_0024           39         449.9597       485.0962
T_0024           40        -146.7449       -56.5489
T_0024           41         277.6138       208.6825
T_0024           42        -544.0252      -408.9313
T_0024           43        -199.3014      -140.5362
T_0024           44        -246.5174       -47.4926
T_0024           45          31.8577       114.2297
T_0024           46           9.9971        -7.3856
T_0024           47        -346.2731      -170.0076
T_0024           48         110.2060       363.7503
T_0024           49        -253.1758      -252.4953
T_0024           50          80.6446       312.1782
T_0024           51        -124.1703       -85.5042
T_0024           52         -59.4911        35.4372
T_0024           53          91.9476       111.6273
T_0024           54         190.9557       261.5922
T_0024           55          35.4038        27.8079
T_0024           56         377.6795       923.3188
T_0024           57        -254.1881      -249.9455
T_0024           58        -685.8295     -1090.0319
T_0024           59        -121.2807       204.9622
T_0024           60        -285.9437      -137.5062
T_0024           61         -34.8329        28.1558
T_0024           62         267.8784       261.9440
T_0024           63        -116.2865       -51.5830
T_0024           64        -286.3725      -221.4455
T_0024           65         270.9659       535.4080
T_0024           66        -719.1427     -1245.3231
T_0024           67        -321.3695       -62.7384
T_0024           68         266.2512       449.3879
T_0024           69        -207.5081      -329.7310
T_0024           70          35.0811       237.3219
T_0024           71         540.0416       723.4576
T_0024           72        -894.8503      -468.3990
T_0024           73         -34.2948      -178.9478
T_0024           74         149.8820       548.5662
T_0024           75         914.0015       366.7497
T_0024           76         105.7092       150.1770
T_0024           77          -4.8990       -27.0626
T_0024           78        -581.0202     -1277.8933
T_0024           79        -423.8186       -78.0055
T_0024           80         749.2766       957.1199
