Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0095            1         141.5050       630.2418
T_0095            2          16.3207        57.4000
T_0095            3          11.4856       106.9988
T_0095            4          36.1186        42.0507
T_0095            5          61.4712       225.1032
T_0095            6         -43.8652         4.9935
T_0095            7         107.6446       495.2108
T_0095            8         -32.5635        -6.4514
T_0095            9         180.5914       335.5493
T_0095           10          32.2346       172.2702
T_0095           11          57.3492       -28.1363
T_0095           12          78.3691       329.9405
T_0095           13          29.7340        67.0167
T_0095           14          14.3486        32.6557
T_0095           15         -17.8019       -53.9331
T_0095           16         -75.1428      -233.5937
T_0095           17          73.7598       211.3716
T_0095           18         -35.8063       -44.8231
T_0095           19          92.1221       321.7152
T_0095           20          15.8770       223.4805
T_0095           21           7.1789        93.7961
T_0095           22          77.8549       136.0508
T_0095           23          24.8282        61.7747
T_0095           24         123.8007        -3.0241
T_0095           25        -128.4611       151.4285
T_0095           26          -2.5166       337.5439
T_0095           27       -1061.0347       513.1186
T_0095           28          61.8010       363.6675
T_0095           29          85.4054       152.1276
T_0095           30        -153.8180        32.8906
T_0095           31         -42.4231        60.5990
T_0095           32           2.2925      -152.3994
T_0095           33           9.6340       -51.7768
T_0095           34          11.6699       123.9667
T_0095           35         253.3838       658.9500
T_0095           36          70.9178       222.4372
T_0095           37         -53.9030       155.4596
T_0095           38           0.6906      -229.7603
T_0095           39         227.5903       283.7545
T_0095           40          37.0214       212.8871
T_0095           41         233.4707       269.4595
T_0095           42         -60.2459      -101.3054
T_0095           43          88.3588       151.8583
T_0095           44        -688.7732       237.9837
T_0095           45          41.6563      -142.7902
T_0095           46          48.8768         4.5329
T_0095           47         342.3225       593.3575
T_0095           48          98.4900       362.2240
T_0095           49         272.1426       269.0135
T_0095           50        -622.3096      -102.1045
T_0095           51         180.9779       322.9695
T_0095           52          74.0316        86.6241
T_0095           53        -115.5080       -68.1586
T_0095           54          94.8612         3.4803
T_0095           55         -56.5232        -2.9207
T_0095           56        -344.1518       625.7048
T_0095           57           2.9542       -13.8903
T_0095           58           2.9614       151.1458
T_0095           59          14.5145         7.8971
T_0095           60         121.3923       213.2775
T_0095           61         591.3865      1133.7368
T_0095           62          74.8902       175.6976
T_0095           63         -37.4493      -110.5116
T_0095           64       -1487.0676      -331.8418
T_0095           65         176.0949       567.9675
T_0095           66           9.5597       100.2424
T_0095           67          37.0599         6.3865
T_0095           68         130.5602       385.0610
T_0095           69         113.2366       -16.8659
T_0095           70          59.6055       173.9047
T_0095           71         120.9169       346.8038
T_0095           72         -48.3726        47.9803
T_0095           73        -274.1196      -365.7605
T_0095           74         -40.4062       130.2158
T_0095           75          59.6421       268.5736
T_0095           76        -338.5784       803.3086
T_0095           77          12.8606       -67.7624
T_0095           78         268.7006      1650.8861
T_0095           79           7.9948      -282.4123
T_0095           80         161.0586       753.6969
