Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0039            1        1050.3485      2059.4746
T_0039            2        -376.2312      -457.7035
T_0039            3        1073.8713      1004.6452
T_0039            4        -127.9549      -107.1133
T_0039            5        -340.1013       260.3591
T_0039            6          -9.6929       -95.7086
T_0039            7         -22.6014       -52.8401
T_0039            8         996.6662      2828.6607
T_0039            9         415.8985       603.6688
T_0039           10        -488.8072      -498.0854
T_0039           11         454.4937      1103.2504
T_0039           12         227.7921       -60.4376
T_0039           13         448.4461       259.3568
T_0039           14         333.3540       503.5404
T_0039           15        1049.4468      1730.1850
T_0039           16         244.7825       130.8202
T_0039           17         518.4376       686.9646
T_0039           18        -551.9684     -2188.9380
T_0039           19          23.4491       316.6999
T_0039           20        1518.0646      1606.9037
T_0039           21        -767.1702      -720.8336
T_0039           22         296.5710       957.3081
T_0039           23         420.6953      1444.5747
T_0039           24        -282.2294      -292.0661
T_0039           25         -25.3583       -22.8568
T_0039           26         898.7199      1396.4413
T_0039           27        -158.3739        88.1744
T_0039           28          48.6678        31.5881
T_0039           29         586.5560       823.5703
T_0039           30         433.9691      1103.2661
T_0039           31         -77.7685      -536.8362
T_0039           32         436.3764       925.2613
T_0039           33        1133.6373      1869.1336
T_0039           34        1314.0310      1578.0273
T_0039           35       -1616.7219     -2279.2841
T_0039           36        1167.6566      1409.2792
T_0039           37         519.6732       746.2334
T_0039           38       -1382.7965     -1337.9427
T_0039           39        1429.7786      1637.7277
T_0039           40         298.7202       515.8646
T_0039           41        -596.7115      -626.6827
T_0039           42         234.8746       306.8131
T_0039           43         465.8887      1036.7793
T_0039           44         -40.9272       -10.9175
T_0039           45         -59.0654       -20.2599
T_0039           46          -4.9288         0.8771
T_0039           47        1763.3484      3558.7958
T_0039           48        -293.0142      -509.0920
T_0039           49         288.5302      1259.0856
T_0039           50         473.4433       642.1830
T_0039           51        1149.3640      2918.1255
T_0039           52         385.6128       572.9167
T_0039           53         652.9499       392.2597
T_0039           54          70.9264       445.9725
T_0039           55          -7.2110      -178.1882
T_0039           56        -275.2893       502.2250
T_0039           57         270.0878        55.9642
T_0039           58       -2696.6692     -2287.1979
T_0039           59         902.5074       896.7120
T_0039           60        -385.7142      -347.4876
T_0039           61         624.8339       456.8545
T_0039           62         286.2265      1316.1840
T_0039           63        -160.8240      -632.1755
T_0039           64       -1201.9526     -1221.7922
T_0039           65          34.7070       312.5022
T_0039           66        1599.5512      3001.4896
T_0039           67        -616.3246     -1628.8994
T_0039           68         -95.9636      -200.4700
T_0039           69       -1455.1475     -1407.0194
T_0039           70        2000.1408      3231.8306
T_0039           71        1354.9581      4244.7346
T_0039           72       -1995.3392     -3601.9344
T_0039           73         474.1793       812.4637
T_0039           74         158.3372       113.0176
T_0039           75        1148.6549      2017.4308
T_0039           76        -165.3670      -952.5273
T_0039           77        -310.7503      -595.0637
T_0039           78         353.4223       137.6054
T_0039           79        -186.1119      -247.1276
T_0039           80         237.1729       251.1484
