Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0029            1         112.2389      1457.3599
T_0029            2          35.6673       269.8131
T_0029            3           8.1055       470.0347
T_0029            4         -39.6476       652.5520
T_0029            5           1.5184       175.5696
T_0029            6         -38.0658       503.3327
T_0029            7         -11.5328        47.9034
T_0029            8          42.3504      -145.0838
T_0029            9          40.9459       367.5650
T_0029           10         -78.1186      -137.4979
T_0029           11           5.5873      1292.7314
T_0029           12         -23.0128      -398.0437
T_0029           13         -22.4297       431.3472
T_0029           14         -90.3605      -577.3183
T_0029           15          14.4681      -475.6161
T_0029           16           7.3583       114.4129
T_0029           17          23.8701       218.5782
T_0029           18        -174.2480     -1931.0325
T_0029           19        -353.3435       505.0325
T_0029           20         132.1185       489.0631
T_0029           21          49.3998       -72.7667
T_0029           22          41.9787        45.4401
T_0029           23         150.5470       730.0571
T_0029           24         -89.3890      -426.3529
T_0029           25         -12.7198      -387.2899
T_0029           26         -52.3430      -468.5148
T_0029           27         -46.9410       181.3138
T_0029           28        -289.6250     -2833.9466
T_0029           29          98.2287      1998.2618
T_0029           30         168.7717      1164.9730
T_0029           31        -156.7828      -452.9695
T_0029           32           9.1295       -43.6474
T_0029           33          20.4967        49.6067
T_0029           34         -37.5676      -538.2458
T_0029           35          53.6291       386.1959
T_0029           36         130.8759      2790.5206
T_0029           37        -104.5243      -585.4518
T_0029           38         -68.5061     -1193.5121
T_0029           39         -37.7977      -136.0459
T_0029           40          76.4406       394.5322
T_0029           41         -87.4100      -609.9788
T_0029           42           0.1866       -29.5206
T_0029           43         -76.2989       116.9206
T_0029           44          -6.6026       -51.8040
T_0029           45         -18.1209      -135.9419
T_0029           46         119.8890       384.7396
T_0029           47         122.8399      1296.3569
T_0029           48         -10.5415         4.3470
T_0029           49         120.3991      1185.7087
T_0029           50         -11.7833      -281.6221
T_0029           51         -54.0451      -783.4003
T_0029           52         -18.5950        70.5495
T_0029           53          -9.2457       -55.4846
T_0029           54         -23.8966       -14.7535
T_0029           55         -25.2645      -118.9424
T_0029           56         -55.6540       -47.8532
T_0029           57         -11.5301      -110.1716
T_0029           58         -75.0073      -324.9157
T_0029           59        -107.9660       432.9347
T_0029           60         -12.5562       -46.1560
T_0029           61         -61.3317       154.8299
T_0029           62           4.2331       112.2930
T_0029           63         -14.1237        43.2743
T_0029           64         -27.2554       -13.9766
T_0029           65          -0.9022        85.7472
T_0029           66         -46.2913       -11.9284
T_0029           67         -70.5469      -624.1651
T_0029           68          57.6539      -208.2775
T_0029           69          90.8568       190.4374
T_0029           70          51.3856       189.0451
T_0029           71          30.1037       163.9397
T_0029           72          16.3495        58.1516
T_0029           73         -33.4802       293.4233
T_0029           74          15.2290       270.3801
T_0029           75          87.1335       500.6410
T_0029           76          55.8632      -460.0357
T_0029           77          15.2261       127.3330
T_0029           78          -1.9641       682.7904
T_0029           79          -7.3129      -156.6236
T_0029           80          92.0653       492.4919
