Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0019            1        1751.4492       754.0598
T_0019            2       -1138.8765      -100.8030
T_0019            3       -1007.4995       -60.0480
T_0019            4         154.7742        86.9626
T_0019            5         -99.0342        32.3671
T_0019            6       -1085.1260       -80.5111
T_0019            7        -871.8186       -67.5801
T_0019            8        -729.0182        16.4613
T_0019            9          37.9759       -37.6679
T_0019           10         130.5883        -5.9762
T_0019           11        1023.5818       577.9543
T_0019           12         402.4514       233.9152
T_0019           13         964.4478       281.9283
T_0019           14         552.0901       227.8549
T_0019           15        1302.1599       468.4250
T_0019           16          24.9401        88.9809
T_0019           17         146.6267        76.7658
T_0019           18         325.9877       223.7661
T_0019           19         388.7007       225.4544
T_0019           20         805.9493       306.5591
T_0019           21       -1497.6739      -337.1651
T_0019           22        -155.7920       -23.2185
T_0019           23         644.0258       731.9674
T_0019           24        -350.4325      -264.6818
T_0019           25        -505.0668         5.9557
T_0019           26         715.8045       410.6602
T_0019           27       -1325.7345      -187.2842
T_0019           28        -324.5957       230.4865
T_0019           29         508.8844       332.0548
T_0019           30        -222.1792        89.5539
T_0019           31        -239.3521       198.6251
T_0019           32         402.7324       411.2385
T_0019           33         664.7641       415.5004
T_0019           34        -919.0446      -360.2822
T_0019           35       -2674.9110      -831.6151
T_0019           36          34.1327        59.0747
T_0019           37         212.9195       -25.5311
T_0019           38        -213.3203       -70.3515
T_0019           39        -259.4071       239.3816
T_0019           40        2091.3404       827.4820
T_0019           41        1698.6712       237.4985
T_0019           42        1404.6224       551.3547
T_0019           43         335.2361       156.7254
T_0019           44        -441.5022      -355.5364
T_0019           45         299.8118        -1.4791
T_0019           46          53.6559        -9.7980
T_0019           47        1386.2444      1131.5309
T_0019           48        -112.5999       -61.5742
T_0019           49        1869.8226       658.6281
T_0019           50        -902.7199       -19.0204
T_0019           51        1094.3424       434.4724
T_0019           52        -262.5195       209.1166
T_0019           53         217.9694       103.2153
T_0019           54         666.1929       287.3817
T_0019           55         -62.5935       -36.2223
T_0019           56       -1669.6758      -410.6325
T_0019           57        2634.4358       913.7830
T_0019           58         103.1831       116.7316
T_0019           59           5.7835        95.1838
T_0019           60       -1932.4779      -570.7476
T_0019           61         648.0492       160.1969
T_0019           62         968.2858       685.6230
T_0019           63        -512.2582      -163.8789
T_0019           64        -281.1423       196.9352
T_0019           65        -332.6668      -146.3616
T_0019           66        1343.4712       268.7776
T_0019           67         264.4167       238.8431
T_0019           68           5.7584      -256.4224
T_0019           69        -621.6521      -195.5516
T_0019           70         706.9125       762.4730
T_0019           71         318.6264       414.3264
T_0019           72         458.4921       588.3034
T_0019           73        -642.6455      -138.4892
T_0019           74         -92.5720       200.0307
T_0019           75        2582.2646      1488.0279
T_0019           76        -397.3569       -69.4339
T_0019           77         965.2881       679.7406
T_0019           78         184.2982       130.9327
T_0019           79         586.3220       186.4680
T_0019           80         140.0686       224.4015
