Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0049            1         106.5195       -11.4012
T_0049            2         166.9095       260.7942
T_0049            3          83.9619        55.6145
T_0049            4         128.2040         2.1382
T_0049            5         -39.2369      -109.0413
T_0049            6          -9.2007       131.8061
T_0049            7          35.1573       -26.6946
T_0049            8          14.9155       -63.1929
T_0049            9          65.1324        31.4357
T_0049           10         -46.8328         3.3798
T_0049           11        -711.5244      -756.9937
T_0049           12         160.4912        23.0115
T_0049           13        -100.7606        85.5137
T_0049           14         -90.8975        74.7100
T_0049           15        -105.3451        42.0358
T_0049           16        -185.8478       -59.1201
T_0049           17          50.5670       107.6282
T_0049           18        -252.7465       -38.7450
T_0049           19           7.2626        96.4509
T_0049           20         -21.7559       -15.5766
T_0049           21         -65.9743        -3.7496
T_0049           22         165.9782        14.0030
T_0049           23        -101.2777       -17.5761
T_0049           24        -111.3371        44.4519
T_0049           25         -34.9698         6.7210
T_0049           26          73.6068      -131.3475
T_0049           27         213.2508       -62.7104
T_0049           28         101.4601       -69.7069
T_0049           29         261.2803        13.0168
T_0049           30         267.9781       220.0133
T_0049           31         -30.1250      -133.4107
T_0049           32         -87.6013       -25.7309
T_0049           33         105.9547       -16.4186
T_0049           34         -38.0115       124.4381
T_0049           35         188.0611        62.9103
T_0049           36           2.4425       175.1075
T_0049           37          31.0308       -53.9623
T_0049           38         122.1213       -49.4837
T_0049           39         308.5948       -24.2959
T_0049           40         280.8184      -213.5162
T_0049           41          13.5668         0.0874
T_0049           42         -71.5554        77.3759
T_0049           43          56.8611        40.5645
T_0049           44         -94.8590        -4.7623
T_0049           45          59.1876        33.8877
T_0049           46          -2.1669        32.3397
T_0049           47        -139.7851        25.2006
T_0049           48          95.7906        32.8907
T_0049           49          26.8827        18.1910
T_0049           50          18.1710        21.4558
T_0049           51          51.3139       -48.7523
T_0049           52         -94.4699       -66.1390
T_0049           53          40.8636         0.2725
T_0049           54          88.6839        19.3812
T_0049           55        -151.3790       -13.4123
T_0049           56         -90.8396         2.0144
T_0049           57        -144.7256         5.7278
T_0049           58        -151.2814       -87.9297
T_0049           59         209.8612       140.2668
T_0049           60        -738.2152      -599.1471
T_0049           61          62.3066       -85.8899
T_0049           62         138.8042        39.2453
T_0049           63        -816.3922     -1015.7880
T_0049           64          40.7123       -40.0983
T_0049           65         112.0592      -142.8781
T_0049           66         -98.6125       -64.6593
T_0049           67          11.8935        53.1530
T_0049           68          38.0633       -54.2236
T_0049           69          30.2228       243.6356
T_0049           70         168.8171        69.4905
T_0049           71         278.0898        -0.8107
T_0049           72          40.2539      -134.8123
T_0049           73         -85.5904      -100.4025
T_0049           74         -19.1969        72.3916
T_0049           75         119.3745        10.7610
T_0049           76         111.4996       -16.5763
T_0049           77        -108.3085       -51.6896
T_0049           78       -1472.2246     -1128.0872
T_0049           79         469.3699      -233.8635
T_0049           80          74.5240      -252.8157
