Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0161            1         434.6245       875.1159
T_0161            2         101.7433       264.5621
T_0161            3         176.9403       484.3310
T_0161            4       -1662.5902     -1083.5945
T_0161            5         172.2830       223.8974
T_0161            6       -1214.6618      -409.7371
T_0161            7        -234.1936      -189.0081
T_0161            8         140.9568        -1.1921
T_0161            9         447.7901       455.8805
T_0161           10         -39.2575      -220.9549
T_0161           11         500.6143       575.8997
T_0161           12        -152.4140       848.3730
T_0161           13         552.5133       525.6981
T_0161           14        -262.6905      -122.4777
T_0161           15         437.4597       591.2171
T_0161           16         801.8003       490.3656
T_0161           17         209.3353       731.8603
T_0161           18        -232.3521       508.4589
T_0161           19         361.4374       441.5607
T_0161           20        -942.1453      -755.2518
T_0161           21          11.4122       561.1983
T_0161           22        5592.7215      7127.7797
T_0161           23         469.7531       808.1448
T_0161           24        -157.6618       659.7314
T_0161           25        1030.0520       542.6640
T_0161           26         699.5194       357.0110
T_0161           27          51.4979       126.5192
T_0161           28       -1249.4186      -242.6254
T_0161           29          77.6749       308.4810
T_0161           30         -58.8574       423.3570
T_0161           31         684.1767       419.2284
T_0161           32         250.2155       442.1919
T_0161           33        -124.2904       260.8214
T_0161           34       -2701.6740     -2322.3104
T_0161           35       -5521.1017     -4477.3643
T_0161           36        1226.0264      1277.0264
T_0161           37       10392.9603     12838.7288
T_0161           38         507.2152       438.1023
T_0161           39          10.4298      1630.2205
T_0161           40        -162.0909       -63.7973
T_0161           41         197.4802       198.8350
T_0161           42        -388.9664        78.8967
T_0161           43        1771.2725      3335.6524
T_0161           44          35.4582       437.9541
T_0161           45          37.8334       393.9719
T_0161           46        -631.5739         2.9192
T_0161           47        -387.2763       167.4833
T_0161           48         145.5926       165.1596
T_0161           49        2775.4204      4208.5636
T_0161           50         431.9921      1282.6392
T_0161           51        1042.3654      1176.9941
T_0161           52       11347.1587     12185.2549
T_0161           53          10.6103      -404.4047
T_0161           54        -601.0641      -685.6273
T_0161           55       -3138.4360     -2583.0147
T_0161           56         307.1189        29.8258
T_0161           57         458.9712       429.7251
T_0161           58        1159.1756      1003.7313
T_0161           59          -2.2911       530.4420
T_0161           60        -340.8116      -157.6234
T_0161           61         327.2749      1637.2561
T_0161           62         689.8545       583.4887
T_0161           63         638.3805       652.2801
T_0161           64         234.1625       625.3698
T_0161           65         806.6757      1762.6700
T_0161           66        4545.0148      6751.8415
T_0161           67         367.4212       624.1110
T_0161           68         -92.6218       608.8551
T_0161           69         113.3518       590.3516
T_0161           70         825.3101       360.7581
T_0161           71        3191.1179      5597.1793
T_0161           72       -4794.3181     -3461.8779
T_0161           73        5079.1717      6850.4341
T_0161           74       -4405.6833     -3966.4085
T_0161           75         598.8892       460.5990
T_0161           76         695.2313       999.6378
T_0161           77         166.7544       600.0471
T_0161           78        -309.7346      -307.9298
T_0161           79        1395.2114       334.2738
T_0161           80        1339.7352      3765.7625
