Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0124            1        1457.5064      1357.8057
T_0124            2        1363.9406      2137.6053
T_0124            3         881.3132      -467.2905
T_0124            4         -78.6558     -1921.8564
T_0124            5        1006.2995       409.8600
T_0124            6       -1029.9436     -1232.8693
T_0124            7         210.6126      -222.9012
T_0124            8         308.5826      -739.6123
T_0124            9       -1314.2474     -2116.6793
T_0124           10        4241.8028       351.2092
T_0124           11         461.7175      -215.0349
T_0124           12        1786.3340       871.4921
T_0124           13        -931.4904     -1635.3745
T_0124           14        -434.3897      -334.5675
T_0124           15          50.7636       -12.3339
T_0124           16         945.2218       411.2133
T_0124           17         448.4958       276.0636
T_0124           18        6155.8897      4229.3217
T_0124           19        -222.8544     -1324.4478
T_0124           20        3637.8633      2824.8563
T_0124           21        -996.1494     -1795.5024
T_0124           22         -68.0542     -1370.3970
T_0124           23        6568.2143      5562.5799
T_0124           24        -965.3540      -911.1997
T_0124           25         701.5200      1431.0755
T_0124           26        6694.0942      4360.1981
T_0124           27        3112.8447      1653.1971
T_0124           28        1382.1799     -1250.1033
T_0124           29        1432.1309       118.6887
T_0124           30        4359.0708      2720.6539
T_0124           31       -3245.1059     -5976.4136
T_0124           32       -3341.7671     -4567.1649
T_0124           33        2804.7699      2296.3977
T_0124           34        -468.3675     -1046.0706
T_0124           35        -151.0314     -1456.5007
T_0124           36        3305.7994     -1622.1018
T_0124           37        1429.6248     -3954.7451
T_0124           38       -4188.2743     -4601.3505
T_0124           39        -384.5470     -4572.0272
T_0124           40        5259.6302      1037.6254
T_0124           41         -54.1668       119.4442
T_0124           42          84.6944       195.8935
T_0124           43        2557.5312      1820.9922
T_0124           44         989.8978       -47.1663
T_0124           45        3358.6771      1997.0996
T_0124           46        -595.7236     -6812.0426
T_0124           47        1816.3107        94.1172
T_0124           48        2968.9633      -272.2098
T_0124           49        3006.6133       619.6635
T_0124           50      -17410.0943     -4377.6107
T_0124           51       -3186.3828      -534.5167
T_0124           52        3285.6231       724.3236
T_0124           53         633.8959      -538.8609
T_0124           54       -2201.1074       331.5640
T_0124           55       -2044.0748     -2123.1954
T_0124           56        -788.2159     -1330.8024
T_0124           57         763.2773       -73.9939
T_0124           58       -1965.1734     -1801.1063
T_0124           59        1509.3115       408.3934
T_0124           60        1537.1738      -172.7867
T_0124           61      -10933.6546     -6404.2938
T_0124           62        3385.5503      -439.1893
T_0124           63        4121.6191      2665.0047
T_0124           64        -193.0946      -268.9468
T_0124           65        5771.7986      3475.9262
T_0124           66        2951.6268      2509.2296
T_0124           67         -98.2677      -331.8541
T_0124           68        4035.8209      2784.4231
T_0124           69          20.3760      -518.1580
T_0124           70        4375.8510      2168.9497
T_0124           71        2881.3054      1967.3019
T_0124           72        1418.2287       954.9580
T_0124           73        2504.4006      1032.4988
T_0124           74       -4378.3232     -4216.1838
T_0124           75         368.7369       258.9811
T_0124           76        1533.8476      1183.8131
T_0124           77        1972.1718      2961.1577
T_0124           78        2460.7205      1245.6766
T_0124           79        1565.2957      1389.0563
T_0124           80        1246.7880      2892.0954
